decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,Physical Load Imposed On Soccer Players During Small-Sided Training Games,"Aim. The aim of this study was to examine the kinematical, physiological and technical load imposed on soccer players during three typical small-sided 3-a-side training games carried out in an artificial grass 33×20 m surface. Methods. Kinematic analysis was carried out with a bidimen-sional photogrammetric video system. Heart rate was recorded at 5 s intervals using Polar Accurex Plus heart rate monitors and expressed in relation to individual maximal heart rate (HRmax). Technical parameters were registered using a specifically designed notation sheet. Results. The overall intensity of these three small-sided games was superior than the experienced during competitive matches. Distance covered (747-749 vs 638 m) and mean heart rate (173 vs 166 b·min-1) were higher (P&lt;0.05) in the drills without goalkeepers. The inclusion of goalkeepers reduced the tempo of the game as players performed less (P&lt;0.05) high-intensity running and increased (P&lt;0.05) low-intensity activities. Time spent exercising at intensities between 76-85 % HRmax was lower (P&lt;0.05) in the game without goals, whereas the presence of goalkeepers reduced (P&lt;0.05) activities performed exceeding 86% HRmax. Conclusion. The results of this study suggest that small-sided games can be used effectively to develop the specific endurance capacity of football players. The integration of these drills by coaches during the regular training schedule can help replicating the demands experienced during real match-play.",pmid,18427410,Scopus,Journal of Sports Medicine and Physical Fitness,"Mallo J., Navarro E.",2008,Article,NA,reviewer1,Lydia
,Psychophysiological Interrelations And Reactivity Characteristics In Hypertensives.,"Two hundred three patients with essential hypertension (20- to 55-year-old men) were examined initially and at the end of a 1-year follow-up. Clinical, psychological, and psychophysiological methods were used. In the psychophysiological assessment, systolic blood pressure (SBP), diastolic blood pressure (DBP), heart rate, and respiratory rate were recorded at rest and during various emotional stressors. Patients who exhibited a greater increase in blood pressure during psychological stress, in addition to an inherited predisposition to essential hypertension, had higher levels of assertiveness and interpersonal conflict. The differences in cardiovascular response to various emotional stressors depended on the psychological features of the hypertensive patients. An SBP increase during the performance of mental arithmetic correlated with anxiety level, whereas a DBP increase was associated with assertiveness. Changes in SBP and DBP during a stressful computer game correlated with the level of competitiveness and conflict. Hypertensive patients who exhibited an increase in blood pressure during the follow-up were characterized initially by a greater DBP increase during emotional stress and a longer recovery period.",pmid,3243219,Scopus,Health Psychology,"Aivazyan T.A., Zaitsev V.P., Khramelashvili V.V., Golanov E.V., Kichkin V.I.",1988,Article,NA,reviewer1,Lydia
,Race And Cardiovascular Reactivity: A Neglected Relationship,"The magnitude of the cardiovascular response to stress has been implicated in the pathogenesis of cardiovascular disease. Psychological stress procedures have received increased usage as an alternative to expensive physical (exercise) stress procedures. In the present investigation, 213 healthy, black or white, male or female children between the ages of 6 and 18 years were exposed to the psychological stress of a video game. The video game challenge was administered by a black or a white experimenter and was played under three levels of increasing stress, 1) personal challenge, 2) experimenter's challenge, and 3) experimenter’s challenge accompanied by a financial incentive, while blood pressure and heart rate were monitored. Results indicated that the video games provoked significant and incremental cardiovascular reactivity across the games. Black children demonstrated significantly greater reactivity than white children; the racial difference was more reliably observed for systolic and diastolic blood pressure than for heart rate. Furthermore, the race of the experimenter exerted a significant effect and often interacted with the race of the child, such that greater reactivity occurred in same-race pairings than in mixed-race pairings. These results suggest that reactivity is affected by an individual's race and social milieu and that reactivity may be one mechanism responsible for the greater prevalence of hypertension among blacks. © 1986 American Heart Association, Inc.",pmid,3770868,Scopus,Hypertension,"Murphy J.K., Alpert B.S., Moes D.M., Somes G.W.",1986,Article,NA,reviewer1,Lydia
,Racial Differences In Endothelin-1 At Rest And In Response To Acute Stress In Adolescent Males,"Blacks exhibit greater vasoconstriction-mediated blood pressure (BP) increases in response to stress than do whites. Endothelin-1 (ET-1), a potent vasoconstrictive peptide, has been proposed as having a role in racial differences in stress reactivity. We evaluated the hemodynamic and plasma ET- 1 levels of 41 (23 whites, 18 blacks, mean age 18.6 years) normotensive adolescent males at rest and in response to a video game challenge and forehead cold stimulation. Measurements were performed at catheter insertion and before and immediately after the 2 stressors, which were separated by 20- minute rest periods. Blacks exhibited higher absolute levels of diastolic blood pressure, total peripheral resistance index, or both in response to catheter insertion and to the video game challenge and during recovery from video game challenge and cold stimulation (P<0.05 for all). Blacks exhibited higher absolute levels of ET-1 at every evaluation point (P<0.05 for all) and greater increases in ET-1 in response to both stressors (ps<0.05). These findings suggest that altered endothelial function may be involved in racial differences in hemodynamic reactivity to stress and possibly in the development of essential hypertension.",pmid,10720585,Scopus,Hypertension,"Treiber F.A., Jackson R.W., Davis H., Pollock J.S., Kapuku G., Mensah G.A., Pollock D.M.",2e3,Article,NA,reviewer1,Lydia
,Social Support As A Moderator Of Cardiovascular Reactivity In Women: A Test Of The Direct Effects And Buffering Hypotheses,"This study examines the possibility that social support operates as a moderator of cardiovascular reactivity in women.Two models by which social support may operate were examined: The direct effects and buffering models. Twenty-six subjects were exposed to four conditions while playing a video game: two levels of stress (low, high) and two levels of social support (alone, together). Blood pressure and heart rate were monitored continuously. Ratings of stress were obtained for each condition. Results indicated that the support manipulation produced significant main effects for diastolic blood pressure and stress ratings, with lower diastolic blood pressure and ratings observed in the ""together"" condition, and that the interaction between support and stress produced lower reactivity for the cardiovascular measures in the high stress (but not the low stress) condition. No interaction was found for the stress ratings. We conclude that the results provide support for both the buffering and direct effects models. Implications concerning the (within-subjects) design of the study and the stress ratings are discussed. © 1995 by American Psychosomatic Society.",pmid,7732154,Scopus,Psychosomatic Medicine,"Gerin W., Milner D., Chawla S., Pickering T.G.",1995,Article,NA,reviewer1,Lydia
,The Association Of Race And Sex To The Pressure Natriuresis Response To Stress,"Objective: Sympathetic nervous system activation promoting sodium retention has long been recognized to play a significant role in the development and maintenance of salt-sensitive hypertension. The purpose of this study was to examine the influence of race and sex on the pressure natriuresis response to prolonged behavioral stress in youth. Methods: The 190 subjects included 94 boys (41 African American, 53 Caucasian) and 96 girls (44 African American, 52 Caucasian) of similar age (17-19 years). The stress test was composed of a one hour competitive video game task preceded and followed by two-hour rest periods. Blood pressure (BP) was obtained at 15 minute intervals and sodium excretion (UNaV) was measured hourly. The general linear model was used to model the effects of race, sex, and their interaction on the variables of interest. Results: Caucasians, compared to African Americans, had a greater change in UNaV (F[1,183]=5.28, P=.0227), as did boys compared to girls (F[1,183]=5.72, P=.0178), with no interaction between race and sex. The race-by-sex interaction was significant for the change in systolic BP (F[1,183]=5.66, P=.0184), with Caucasian girls showing a smaller change than the other three race/sex groups. Conclusion: African Americans have a reduced natriuretic response to stress, which may be a marker or mechanism for the development of salt-sensitive hypertension in this population. The race difference within girls is of interest and requires further investigation.",pmid,17985504,Scopus,Ethnicity and Disease,"Harshfield G.A., Hanevold C., Kapuku G.K., Dong Y., Castles M.E., Ludwig D.A.",2007,Article,NA,reviewer1,Lydia
,The Dynamics Of Psychological Momentum In Sport: The Role Of Ongoing History Of Performance Patterns,"Borrowing the dynamical systems perspective, two studies aimed to examine the potential properties of nonlinearity and history dependence of psychological momentum. Male regional-level table tennis players were asked to empathize with players in a very important contest by watching two video scenarios of a table tennis game in two separate sessions. The videos presented two inverted scenarios in which score gaps gradually increased or decreased. Competitive anxiety, selfconfidence (Study 1), and goal involvement states (Study 2) were measured before each point. Cognitive and somatic anxieties decreased linearly during the increasing scenario, but increased nonlinearly in the decreasing scenario. Mastery-avoidance goals decreased nonlinearly in the increasing scenario, increased nonlinearly in the decreasing scenario, and displayed a negative hysteresis pattern. These findings offer new insights into the dynamics of psychological momentum and suggest new avenues of research. © 2010 Human Kinetics, Inc.",pmid,20587824,Scopus,Journal of Sport and Exercise Psychology,"Gernigon C., Briki W., Eykens K.",2010,Article,NA,reviewer1,Lydia
,"The Effects Of Fifa 2015 Computer Games On Changes In Cognitive, Hormonal And Brain Waves Functions Of Young Men Volunteers.","Computer games have attracted remarkable attentions in general publics with different cultures and their effects are subject of research by cognitive neuroscientists. In the present study, possible effects of the game Fifa 2015 on cognitive performance, hormonal levels, and electroencephalographic (EEG) signals were evaluated in young male volunteers. Thirty two subjects aged 20 years on average participated mutually in playing computer game Fifa 2015. Identification information and general knowledge about the game were collected. Saliva samples from the contestants were obtained before and after the competition. Perceptive and cognitive performance including the general cognitive health, response delay, attention maintenance, and mental fatigue were measured using PASAT test. EEG were recorded during the play using EEG device and analyzed later using QEEG. Simultaneously, the players' behavior were recorded using a video camera. Saliva cortisol levels were assessed by ELISA kit. Data were analyzed by SPSS program. The impact of playing computer games on cortisol concentration of saliva before and after the game showed that the amount of saliva plasma after playing the game has dropped significantly. Also the impact of playing computer games on mental health, before and after the game indicated that the number of correct answers has not changed significantly. This indicates that sustained attention has increased in participants after the game in comparison with before that. Also it is shown that mental fatigue measured by PASAT test, did not changed significantly after the game in comparison to before that. The impact of game on changes in brain waves showed that the subjects in high activity state during playing the game had higher power of the EEG signals in most of the channels in lower frequency bands in compared to normal state. The present study showed that computer games can positively affect the stress system and the perceptual-cognitive system. Even though this impact was not significant in most cases, the changes in cognitive and hormonal test and also in brain waves were visible. Hence, due to the importance of this matter, it is necessary to create control systems in selecting the types of games for playing.",pmid,26904177,pubmed,Basic and clinical neuroscience,"Aliyari, Hamed; Kazemi, Masoomeh; Tekieh, Elaheh; Salehi, Maryam; Sahraei, Hedayat; Daliri, Mohammad Reza; Agaei, Hassan; Minaei-Bidgoli, Behrouz; Lashgari, Reza; Srahian, Nahid; Hadipour, Mohammad Mehdi; Salehi, Mostafa; Ranjbar Aghdam, Asghar",2016,NA,NA,reviewer1,Lydia
,User Stress Detection In Human-Computer Interactions.,"The emerging research area of Affective Computing seeks to advance the field of Human-Computer Interaction (HCI) by enabling computers to interact with users in ways appropriate to their affective states. Affect recognition, including the use of psychophysiologcal measures (e.g. heart rate), facial expressions, speech recognition etc. to derive an assessment of user affective state based on factors from the current task context, is an important foundation required for the development of Affective Computing. Our research focuses on the use of three physiological signals: Blood Volume Pulse (BVP), Galvanic Skin Response (GSR) and Pupil Diameter (PD), to automatically monitor the level of stress in computer users. This paper reports on the hardware and software instrumentation development and signal processing approach used to detect the stress level of a subject interacting with a computer, within the framework of a specific experimental task, which is called the 'Stroop Test'. For this experiment, a computer game was implemented and adapted to make the subject experience the Stroop Effect, evoked by the mismatch between the font color and the meaning of a certain word (name of a color) displayed, while his/her BVP, GSR and PD signals were continuously recorded. Several data processing techniques were applied to extract effective attributes of the stress level of the subjects throughout the experiment. Current results indicate that there exists interesting similarity among changes in those three signals and the shift in the emotional states when stress stimuli are applied to the interaction environment.",pmid,15850118,pubmed,Biomedical sciences instrumentation,"Zhai, Jing; Barreto, Armando B; Chin, Craig; Li, Chao",2005,NA,NA,reviewer1,Lydia
,"Youth Risk Behavior Surveillance - United States, 2015","Problem: Priority health-risk behaviors contribute to the leading causes of morbidity and mortality among youth and adults. Population-based data on these behaviors at the national, state, and local levels can help monitor the effectiveness of public health interventions designed to protect and promote the health of youth nationwide. Reporting Period Covered: September 2014-December 2015. Description of the System: The Youth Risk Behavior Surveillance System (YRBSS) monitors six categories of priority health behaviors among youth and young adults: 1) behaviors that contribute to unintentional injuries and violence; 2) tobacco use; 3) alcohol and other drug use; 4) sexual behaviors related to unintended pregnancy and sexually transmitted infections (STIs), including human immunodeficiency virus (HIV) infection; 5) unhealthy dietary behaviors; and 6) physical inactivity. In addition, YRBSS monitors the prevalence of obesity and asthma and other priority health behaviors. YRBSS includes a national school-based Youth Risk Behavior Survey (YRBS) conducted by CDC and state and large urban school district school-based YRBSs conducted by state and local education and health agencies. This report summarizes results for 118 health behaviors plus obesity, overweight, and asthma from the 2015 national survey, 37 state surveys, and 19 large urban school district surveys conducted among students in grades 9-12. Results: Results from the 2015 national YRBS indicated that many high school students are engaged in priority health-risk behaviors associated with the leading causes of death among persons aged 10-24 years in the United States. During the 30 days before the survey, 41.5% of high school students nationwide among the 61.3% who drove a car or other vehicle during the 30 days before the survey had texted or e-mailed while driving, 32.8% had drunk alcohol, and 21.7% had used marijuana. During the 12 months before the survey, 15.5% had been electronically bullied, 20.2% had been bullied on school property, and 8.6% had attempted suicide. Many high school students are engaged in sexual risk behaviors related to unintended pregnancies and STIs, including HIV infection. Nationwide, 41.2% of students had ever had sexual intercourse, 30.1% had had sexual intercourse during the 3 months before the survey (i.e., currently sexually active), and 11.5% had had sexual intercourse with four or more persons during their life. Among currently sexually active students, 56.9% had used a condom during their last sexual intercourse. Results from the 2015 national YRBS also indicated many high school students are engaged in behaviors associated with chronic diseases, such as cardiovascular disease, cancer, and diabetes. During the 30 days before the survey, 10.8% of high school students had smoked cigarettes and 7.3% had used smokeless tobacco. During the 7 days before the survey, 5.2% of high school students had not eaten fruit or drunk 100% fruit juices and 6.7% had not eaten vegetables. More than one third (41.7%) had played video or computer games or used a computer for something that was not school work for 3 or more hours per day on an average school day and 14.3% had not participated in at least 60 minutes of any kind of physical activity that increased their heart rate and made them breathe hard on at least 1 day during the 7 days before the survey. Further, 13.9% had obesity and 16.0% were overweight. Interpretation: Many high school students engage in behaviors that place them at risk for the leading causes of morbidity and mortality. The prevalence of most health behaviors varies by sex, race/ethnicity, and grade and across states and large urban school districts. Long-term temporal changes also have occurred. Since the earliest year of data collection, the prevalence of most healthrisk behaviors has decreased (e.g., riding with a driver who had been drinking alcohol, physical fighting, current cigarette use, current alcohol use, and current sexual activity), but the prevalence of other behaviors and health outcomes has not changed (e.g., uicide attempts treated by a doctor or nurse, smokeless tobacco use, having ever used marijuana, and attending physical education classes) or has increased (e.g., having not gone to school because of safety concerns, obesity, overweight, not eating vegetables, and not drinking milk). Monitoring emerging risk behaviors (e.g., texting and driving, bullying, and electronic vapor product use) is important to understand how they might vary over time. Public Health Action: YRBSS data are used widely to compare the prevalence of health behaviors among subpopulations of students; assess trends in health behaviors over time; monitor progress toward achieving 21 national health objectives for Healthy People 2020 and one of the 26 leading health indicators; provide comparable state and large urban school district data; and help develop and evaluate school and community policies, programs, and practices designed to decrease health-risk behaviors and improve health outcomes among youth.",pmid,27280474,Scopus,MMWR Surveillance Summaries,"Kann L., McManus T., Harris W.A., Shanklin S.L., Flint K.H., Hawkins J., Queen B., Lowry R., Olsen E.O., Chyen D., Whittle L., Thornton J., Lim C., Yamakawa Y., Brener N., Zaza S.",2016,Article,NA,reviewer1,Lydia
,A Method To Evaluate Emotions In Educational Video Games For Children,"Although several evaluation analyses have recently been proposed to assess the user or player experience of playing a video game, we found the need for these to be adapted when we wanted to apply them to young children. However, young children are unable to spend a long time grading many attributes or indexes after playing. Thus, selecting the most important aspects to be analyzed is required in order to perform a non-time consuming and significant evaluation method to be used with children. Hence, this work is focused on designing an evaluation method to assess emotions when young children (3-5 years old) play a video game. In particular, we are interested in educational video games because of the importance that emotion has in motivation, which in turn is highly important in education. Although the method presented follows the pre-test, test and post-test classic structure, the activities carried out in each of these phases have been modified to, firstly, include no elements which require reading-writing skills, which are as yet undeveloped at this age and, secondly, to limit the emotional impact that children can suffer when they are aware that they are being evaluated. We have applied the proposed method in a sample of 39 children playing the educational video game ""Ato's Adventure"", which was in its final development phases, obtaining very promising results both for the analysis method and for the video game. © J.UCS.",eid,2-s2.0-84882967322,Scopus,Journal of Universal Computer Science,"Padilla-Zea N., López-Arcos J.R., González Sánchez J.L., Gutiérrez Vela F.L., Abad-Arranz A.",2013,Article,NA,reviewer1,Lydia
,Adaptive Strategies: A Novel Game-Theoretic Analysis For Autonomous Distributed Systems In Dynamic Environments,"We propose a new concept of an adaptive strategy, and we consider its robustness against other strategies. On average, the adaptive strategy achieves a higher payoff than other strategies. The strength of a strategy is defined as an adaptive measure calculated on the basis of a payoff obtained through interactions among agents. An agent interacts with other agents by selecting various strategies in computer networks. For the adaptive strategy, we give a formal definition of the adaptive measure of how well it behaves against other strategies. In order to demonstrate a performance of the adaptive strategy, we present a calculation example of the adaptive measure for the iterated prisoner's dilemma with three simple strategies. In the examplee, Trigger strategy is found to be the best strategy when we evaluate it by the adaptive measure, even if All-D (always defect) strategy achieves the highest expected payoff. Furthermore, we investigate the adaptive strategies for a self-repairing network consisting of agents with spatial strategies. According to simulations, under some conditions, the strategies obtaining the highest adaptive measures do not correspond to those with the highest averaged resources. The significance of the adaptive strategies is considered with a statistical analysis. The adaptive measure enables us to evaluate the behaviors of the adaptive strategies against those of other strategies. In addition, we discuss some open problems for polishing a notion of the adaptive strategies. © 2014.",eid,2-s2.0-84898626702,Scopus,"International Journal of Innovative Computing, Information and Control","Tokümitsu M., Ishida A.Y.",2014,Article,NA,reviewer1,Lydia
,All Just Fun And Games? Men And Media Violence,"Decades of research have documented associations between violent video game use and a host of negative outcomes including aggression, desensitization to violence, decreased empathy and prosocial behavior, and increased hostile attribution bias. Boys' and men's involvement in violent video gaming is pronounced and increasing. These factors, as well as the changing content of video games, present cause for concern regarding the potentially widespread impact of violent video games. The present chapter summarizes the hormonal and neurobiological aspects of aggression in males as well as the impact of violent video game use on these factors. Negative outcomes, including relational problems, impact on the children of gamers, and internet gaming disorder are considered, as are prevention and intervention efforts addressing these issues. © 2015 by Nova Science Publishers, Inc. All rights reserved.",eid,2-s2.0-84956786691,Scopus,Neurobiology of Men's Mental Health,"Knox M., Shukla V.",2015,Book Chapter,NA,reviewer1,Lydia
,Analysis Of Composite Corridors,"This work began es an attempt to find and catalog the mean values and temperatures of a well-defined set of relatively simple common Go positions, extending a similar but smaller catalog in Table E.10, Appendix E of the book Mathematical Go [1]. The major surprises of our present work include the following - A position of chilled value *2 (previously unknown in Mathematical Go), shown at the end of Sect. 3.1. - A surprisingly ""warm"" position, whose temperature is routinely underestimated even by very strong Go players, shown in Sect. 4. - More insights into decompositions. It is hoped that these results may someday provide the basis for further new insights and generalizations. © Springer-Verlag Berlin Heidelberg 2003.",eid,2-s2.0-0344152248,Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),"Nakamura T., Berlekamp E.",2003,Article,NA,reviewer1,Lydia
,Behavioral Presence Test In Threatening Virtual Environments,"Presence, the impression of being existent in artificially created places, is an important factor for achieving maximum experience in virtual environments (VEs) and hence in their use for experiments or therapy. To date, most clinical studies have used selfreport questionnaires or physiological measures to appraise the degree of presence. Some studies that have tested behavioral scales have used a single VE, required additional equipment, or did not test psychometric properties during immersion in the VR. The current study described and tested an operationalized, easy-to-use scale of presence, the Behavior Presence Test in Threatening VEs (BPTT), through the observation of overt behavior exhibited by a sample of 40 participants during immersion in five different threatening virtual situations. The BPTT was compared with standard subjective and physiological measures of presence and anxiety. The VEs resulted in clear increases in anxiety and arousal. Most importantly, findings demonstrated the consistency, reliability and validity of the BPTT. Video game experience did not seem to have any impact on presence or on participants' behavior. The test is a step forward in creating an objective assessment of presence during the virtual reality experience and without the need for additional equipment. Future work should focus on developing broader tests suitable for use in any threatening or nonthreatening VEs. ©2012 by the Massachusetts Institute of Technology.",eid,2-s2.0-84866547801,Scopus,Presence: Teleoperators and Virtual Environments,"Malbos E., Rapee R.M., Kavakli M.",2012,Article,NA,reviewer1,Lydia
,"Citizenship, Freedom, And The Family: Public Access Through Private Modalities","During the spring of 2005, early childhood education specialist Mindy Holohan was traveling with her family of four on a road trip to visit her children's grandparents in Chicago. Midway through the trip, Holohan notes, her six-year-old daughter looked out her window and noticed a ""rectangular box of light fl oating in mid-air, fl ashes of color darting across its surface-foreign yet familiar.""1 After observing that the television in the passing car ""looked like magic, "" the child and her mother began playing a game of ""How many TVs can we fi nd in cars?"" Later, as her daughter fell asleep, Holohan found herself with a growing sense of anxiety as she thought about the presence of portable televisions and DVD players in automobiles. It was not the threat to physical safety that primarily concerned Holohan-although she does mention the ""sacred reverence"" we each should have while driving-but rather the threat it represented to her family's (and other families') social dynamics. After recalling the road trips she had taken as a child with her father, Holohan observed that only in the ""sacred space"" of the car's interior had she ever felt able to ask her father life's ""big questions."" In effect, Holohan mused, not only would such mobile media make ubiquitous what should be dosed out in small portions, but they would ultimately lead to the disappearance of a sublime arena for family interaction and ""informal education."" Holohan warns us that driving should never be equated with sitting on the living room couch as even a drive through the neighborhood provides ""an opportunity to glimpse our environment outside of ourselves, to refl ect on an experience that is uniquely human.""2 The space of mobility is here an arena worthy of argument. Holohan's essay, to the degree that it is an example of a genre of refl ections on the value and use of portable DVD players-especially as used in cars-is signifi cant in a number of ways. First, on perhaps the most basic level, the article is a representative anecdote of the general cultural anxiety that consistently accompanies the growing use of any new medium (or new use of an existing medium). As Douglas Thomas and Marita Sturken put it, new communication technologies and new uses of existing technologies have been historically accompanied by both utopian claims concerning how they will improve our shared human condition and dystopian fears ""that actual human connection has been irretrievably lost.""3 More signifi cantly, however, and I will pursue this concern throughout the chapter, Holohan's comments represent one side of a public debate over media use that ultimately concerns the contours of what Toby Miller has referred to as the ""well-tempered self, "" that manageable, cultural subject formed and governed through institutions and discourses.4 Given that the automobile and information technologies complicate the meanings of public and private (rather than having a solely destructive infl uence), as Mimi Sheller and John Urry point out in the opening epigraph, public debates over these technologies are, in effect, also arguments over what it means to be ""in public"" and how one is to behave publicly. As they are arguments, the meaning, indeed, changes over time. While television since its inception has been understood as a technology through which individuals come to understand ideological norms and disciplinary images, automobiles-because of the ways they are regulated and disciplined by government rules, institutions, and public discourse-are also implicated in webs of ideological meaning. Hence, both television monitors and automobiles simultaneously act as individualizing prosthetics and purveyors of ideological norms and the regulations of govern-mentality. As a result, the public discussion over the costs/benefi ts of their joint usage should tell us something about contemporary values and norms of citizenship. The link between technologies of mobility and communication quite rightly has taken center stage in many contemporary critical projects.5 As Jeremy Packer puts it, the discourse surrounding mobility and the safety of mobile subjects ultimately concerns the safety, security, and good health of the citizen: ""How we conduct ourselves as mobile subjects and how we construct mobilizations is related to how we enable ourselves as citizens, neighbors, and intellectuals.""6 For instance, in a reading of mass mediated representations of the introduction of the Segway, James Hay and Packer think through the ways ""communication and transportation have been and are being conjugated and linked"" and discussed in political terms of freedom and governance.7 In general, technologies of physical movement and technologies of communication/information movement (e.g., CB radios, cell phones) are discussed both in terms of individual ""freedom"" and in terms of public safety/public responsibility. Packer and Hay moreover suggest that investigations of ""the portability of media and communication technologies"" and ""the material attachment of these technologies to technologies of transport"" are linked to discussions of what matters to a culture in terms of the well-behaved citizen.8 Citizenship is not ""dead"" or in decline; the public is not dead; however, our understanding of each and their interconnections have been altered by public/private modalities. Perhaps we could speak, then, of ""modalities of citizenship"" rather than citizenship itself. Given the multiple ties between the cultural understandings of our means of physical mobility (e.g., the way automobiles are understood ideologically and culturally) and metaphoric mobility (e.g., the ways media may be seen as ""extensions of humanity"" in space and time), the public discourse surrounding the use of television/DVD players within cars leads to discussions about the appropriate behavior of citizens in general. Moreover, given the large degree to which portable and mobile DVD players are utilized by children-highly regulated and protected citizens-it is also the case that the discourse surrounding the use of television/DVD players in cars tells us something about our contemporary expectations of, or battles over, proper child rearing. In effect, by investigating the discourse surrounding portable DVD players in cars, I provide a critical snapshot of our understanding of the appropriate ways in which citizens and budding citizens are expected to employ these particular mediated ""prosthetic"" devices as well as the ways these prosthetics are seen as shaping their ""users."" In the spirit of the introduction (by Daniel Brouwer and Robert Asen) to this volume, I want to stress that this snapshot is a framing of the values expected of citizens and their behavior. Moreover, the valence of these values is a mixed bag, encouraging the critic (here, me) to provide a reading that works according to my own concerns about how a collective people should behave. © 2010 by The University of Alabama Press. All rights reseved.",eid,2-s2.0-84899590885,Scopus,"Public Modalities: Rhetoric, Culture, Media, and The Shape of Public Life",Sloop J.M.,2010,Book Chapter,NA,reviewer1,Lydia
,Comparison Of Rates Of Perceived Exertion Between Active Video Games And Traditional Exercise,"Background: Research regarding the Nintendo Wii™ has focused on rehabilitation and balance benefits as well as energy expenditure for games such as boxing and tennis. There is a gap, however, in the literature regarding perceived exertion of the Wii™ compared to other modes of exercise. Research question: The purpose of this laboratory-based study was to compare perceived exertion on the Nintendo Wii™ and two traditional modes of exercise: the treadmill and cycle ergometer. It was expected that the Wii™ would show lower ratings of perceived exertion (RPE) values. Type of study: A repeated measures design was used. Methods: Five healthy males (average age = 21.4 years) and seven females (average age = 22.1 years) completed three 20 minute exercise sessions in random order, one each using the cycle ergometer, the treadmill and the Nintendo Wii Fit Plus™. Exercise intensity was fixed at 65% (± 5 bpm) of each participant's age predicted maximum heart rate. Ratings of perceived exertion and HR were measured every minute. Additionally overall RPE was collected at the end of each trial. Results: Repeated measures analysis of variance confirmed that although exercise intensity was consistent across the three exercise methods, overall RPE was lowest for the Nintendo Wii™ (9.50) followed by the treadmill (9.92) and finally the cycle ergometer (11.08), F (1,11) = 10.17, p&lt;0.01. Conclusions: When compared to certain traditional exercise modalities the Nintendo Wii Fit Plus™ was perceived to require less effort. Therefore, usina the Nintendo Wii Fit Plus™ is likely to result in hiaher exercise adherence rates.",eid,2-s2.0-84867624933,Scopus,International SportMed Journal,"Devereaux J., Pack M., Piccott V., Whitten K., Basset F., Rohr L.E.",2012,Article,NA,reviewer1,Lydia
