decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,Electronic Gaming As Pain Distraction,"The current study investigated whether active distraction reduces participants' experience of pain more than passive distraction during a cold pressor task. In the first experiment, 60 participants were asked to submerge their hand in cold (2°C) water for as long as they could tolerate. They did this with no distraction, and then with active (electronic gaming system) and passive (television) distraction, in randomly assigned order. Tolerance time, pain intensity ratings and task absorption ratings were measured for each condition. A second experiment attempted to control for participants'expectations about the effects of distraction on pain. Forty participants underwent the same experimental procedure, but were given verbal suggestions about the effects of distraction by the experimenter before each distraction condition. Participants in both experiments had a significantly higher pain tolerance and reported less pain with the active distraction compared with passive or no distraction. Participants reported being more absorbed, and were significantly more willing to do the task again when they had the active distraction compared with both passive distraction and no distraction. They also had more enjoyment, less anxiety and greater reduction in pain with active distraction than with passive distraction. There was no effect of suggestion. These experiments offer further support for the use of electronic games as a method of pain control. ©2011 Pulsus Group Inc. All rights reserved.",pmid,21369538,Scopus,Pain Research and Management,"Jameson E., Trevena J., Swain N.",2011,Article,NA,reviewer1,Tamas
,Energy Expended Playing Video Console Games: An Opportunity To Increase Children's Physical Activity?,"This study sought to quantify the energy expenditure and physical activity associated with playing the ""new generation"" active and nonactive console-based video games in 21 children ages 10-14 years. Energy expenditure (kcal) derived from oxygen consumption (VO2) was continuously assessed while children played nonactive and active console video games. Physical activity was assessed continuously using the Actigraph accelerometer. Significant (p &lt; .001) increases from baseline were found for energy expenditure (129-400%), heart rate (43-84%), and activity counts (122-1,288 versus 0-23) when playing the active console video games. Playing active console video games over short periods of time is similar in intensity to light to moderate traditional physical activities such as walking, skipping, and jogging. © 2007 Human Kinetics, Inc.",pmid,18019591,Scopus,Pediatric Exercise Science,"Maddison R., Ni Mhurchu C., Jull A., Jiang Y., Prapavessis H., Rodgers A.",2007,Article,NA,reviewer1,Tamas
,Energy Metabolism During Activity-Promoting Video Games Practice In Subjects With Spinal Cord Injury: Evidences For Health Promotion,"Background: Activity promoting video game (APVG) practice significantly affects energy metabolism through energy expenditure (EE) increase and has been recently included in strategies for health promotion. It is not known if the APVG practice provides similar outcomes in subjects with spinal cord injury (SCI). Aim: Aim of the study was to evaluate cardio-pulmonary and metabolic adaptations during APVG practice and to find whether EE increase above resting condition could suggest the inclusion of this exercise in a more general strategy for health promotion and body weight control in subjects with SCI. Design: Repeated measures study. Setting: Rehabilitation Institute. Population: Ten male subjects with SCI (lesion levels from C7 to L1) age 26 to 55 years. Methods: We recorded pulmonary ventilation (VE), oxygen consumption (VO 2) for EE esteem and heart rate (HR) at rest and while playing virtual bowling, tennis and boxing games using a portable metabolimeter equipped with ECG electrodes. The standard metabolic equivalent of task (METs) was calculated offline. The metabolic and functional parameters were referred to the 10th minute of each activity. Results: Metabolic and functional parameters increased significantly from rest to bowling, tennis and boxing. METs exceeded in average 3 during boxing. One hour of APVG can increase daily EE by about 6% (bowling), 10% (tennis) and 15% (boxing). Conclusion: These considerable results suggest that physical exertion during APVG practice in subjects with SCI could contribute to health promotion as well as caloric balance control, especially when boxing is considered. This can be safely achieved at home with regular activity. Clinical rehabilitation impact: These findings substantiate the potential for novel exercise modalities to counteract deconditioning due to inactivity in subjects with SCI by promoting physical activity through implementation of APVG exercise programs.",pmid,23370043,Scopus,European Journal of Physical and Rehabilitation Medicine,"Gaffurini P., Bissolotti L., Calza S., Calabretto C., Orizio C., Gobbo M.",2013,Article,NA,reviewer1,Tamas
,Ethnicity And Socioeconomic Status: Impact On Cardiovascular Activity At Rest And During Stress In Youth With A Family History Of Hypertension,"Objective: The purpose of the present study was to examine the potential interaction of ethnicity and SES on hemodynamic functioning at rest and during acute stress in normotensive adolescents with a family history of essential hypertension (EH). Design: The influences of ethnicity and socioeconomic status (SES) on cardiovascular function were evaluated at rest and in response to five different laboratory stressors. Methods: 110 (50 female) Caucasian and 162 (85 female) African-American normotensive youth (initial age 11.2 ± 2.4 years) with a family history of essential hypertension (EH) were tested on two occasions, an average of 2.5 years apart. Based on previous findings, it was predicted that African Americans, particularly those of low SES, would exhibit higher resting blood pressure (BP) and greater cardiovascular reactivity to acute laboratory stressors than would Caucasians. Results: As predicted, African-American youth exhibited higher resting diastolic blood pressure (DBP) and total peripheral resistance (TPR) than Caucasians on both visits (both Ps<.04). African Americans exhibited greater systolic blood pressure (SBP) reactivity than did Caucasians to the video game stressor during both lab visits (both Ps<.02) and greater heart rate reactivity during the first lab visit (P<.01). African Americans exhibited greater SBP and/or DBP, and TPR reactivity to the cold pressor during the first lab visit and the parent-child discussion during the second visit (all Ps<.03). Conclusion: As predicted, African Americans exhibited higher resting BP and TPR, and greater cardiovascular reactivity than Caucasians. Although not in the predicted direction, a pattern of interactions began to emerge on the second evaluation. For example, upper SES youth exhibited greater heart rate reactivity compared to all other groups on the social competence interview and parent-child discussion stressors. Further study is needed to clarify the role cardiovascular reactivity may play in the link between ethnicity, SES, and cardiovascular disease risk. (Ethn Dis. 2000;10:4-16).",pmid,10764125,Scopus,Ethnicity and Disease,"Barnes V.A., Treiber F.A., Musante L., Turner J.R., Davis H., Strong W.B.",2e3,Article,NA,reviewer1,Tamas
,Event-Related Potentials Associated With Positive And Negative Emotions.,"To study the cortical regulation of emotions, event-related potentials (ERP) were recorded in the situation of a television tennis game. Winning the ball was used as a model of a positive and losing it was that of a negative emotional reaction.",pmid,2941799,Scopus,Physiologia Bohemoslovaca,"Ivanitsky A.M., Kurnitskaya I.V., Sobótka S.",1985,Article,NA,reviewer1,Tamas
,Getting The Attention You Need.,"Employees have an enormous amount of business information at their fingertips--more specifically, at their desktops. The floodgates are open; profitable possibilities abound. But having to handle all that information has pushed downsized staffs to the brink of an acute attention deficit disorder. To achieve corporate goals, business leaders need their employees' full attention--and that attention is in short supply. Authors Thomas Davenport and John Beck have studied how companies manage the attention of their employees and their site visitors. In this article, they analyze the components of attention management through three lenses--economic, psychobiological, and technological--and offer guidelines for keeping employees focused on crucial corporate tasks. Their lessons are drawn from the best practices employed by today's stickiest Web sites and by traditional attention industries such as advertising, film, and television. The authors say executives must manage attention knowing that it's a zero-sum game (there's only so much to go around). Managers should also consider capitalizing on the basic survival and competitive instincts we all have that help determine how much attention we pay to certain things. For instance, the threat of corporate demise--and the consequent loss of jobs and livelihoods--undoubtedly focuses workers' attention on the need to change. Likewise, internal competition among business units may give employees added incentive to pay attention to a profit or sales goal. Leaders today need to pay more attention to attention because it's widely misunderstood and widely mismanaged, the authors conclude.",pmid,11143148,Scopus,Harvard business review,"Davenport T.H., Beck J.C.",2e3,Article,NA,reviewer1,Tamas
,How Avatar Customizability Affects Children's Arousal And Subjective Presence During Junk Food-Sponsored Online Video Games.,"The purpose of this study was to determine how children cognitively and emotionally process interactive marketing of snack food products in advergames. Children (N = 30) aged 10 to 12 were asked to play advergames with (a) avatars that were assigned to them, (b) avatars chosen from a pool, and (c) self-designed avatars. The children's skin conductance levels were collected during play. After gameplay, at each customization level, self-reported presence was collected. The results of this study indicate that customization of game avatars can affect both subjective feelings of presence and psychophysiological indicators of emotion during gameplay, which may make the gameplay experience more enjoyable. This may have implications for game sponsors and producers. Self-reported presence had no effect on psychophysiological indicators of emotion during gameplay. Implications of this finding and limitations of this study are discussed.",pmid,19445632,Scopus,"Cyberpsychology & behavior : the impact of the Internet, multimedia and virtual reality on behavior and society","Bailey R., Wise K., Bolls P.",2009,Article,NA,reviewer1,Tamas
,Imagining Wrong: Fictitious Contexts Mitigate Condemnation Of Harm More Than Impurity,"Over 5 experiments, we test the fictive pass asymmetry hypothesis. Following observations of ethics and public reactions to media, we propose that fictional contexts, such as reality, imagination, and virtual environments, will mitigate people's moral condemnation of harm violations, more so than purity violations. That is, imagining a purely harmful act is given a ""fictive pass,"" in moral judgment, whereas imagining an abnormal act involving the body is evaluated more negatively because it is seen as more diagnostic of bad character. For Experiment 1, an undergraduate sample (N = 250) evaluated 9 vignettes depicting an agent committing either violations of harm or purity in real life, watching them in films, or imagining them. For Experiments 2 and 3, online participants (N = 375 and N = 321, respectively) evaluated a single vignette depicting an agent committing a violation of harm or purity that either occurred in real life, was imagined, watched in a film, or performed in a video game. Experiment 4 (N = 348) used an analysis of moderated mediation to demonstrate that the perceived wrongness of fictional purity violations is explained both by the extent to which they are seen as a cue to, and a cause of, a poor moral character. Lastly, Experiment 5 (N = 484) validated our manipulations and included the presumption of desire as an additional mediator of the fictive pass asymmetry effects. We discuss implications for moral theories of act and character, anger and disgust, and for media use and regulation. © 2017 American Psychological Association.",pmid,28054817,Scopus,Journal of Experimental Psychology: General,"Sabo J.S., Giner-Sorolla R.",2017,Article,NA,reviewer1,Tamas
,"Immediate And Long-Term Effects Of Meditation On Acute Stress Reactivity, Cognitive Functions, And Intelligence","Context With the current globalization of the world's economy and demands for enhanced performance, stress is present universally. Life's stressful events and daily stresses cause both deleterious and cumulative effects on the human body. The practice of meditation might offer a way to relieve that stress. Objective The research team intended to study the effects of meditation on stress-induced changes in physiological parameters, cognitive functions, intelligence, and emotional quotients. Methods The research team conducted the study in two phases, with a month between them. Each participant served as his own control, and the first phase served as the control for the second phase. In phase 1, the research team studied the effects of a stressor (10 minutes playing a computer game) on participants' stress levels. In phase 2, the research team examined the effects of meditation on stress levels. Setting The research team conducted the study in a lab setting at the All India Institute of Medical Sciences (AIIMS), New Delhi, India. Participants The participants were 34 healthy, male volunteers who were students. Intervention To study the effects of long-term meditation on stress levels, intelligence, emotional quotients, and cognitive functions participants meditated daily for 1 month, between phases 1 and 2. To study the immediate effects of meditation on stress levels, participants meditated for 15 minutes after playing a computer game to induce stress. Outcome Measures The research team measured galvanic skin response (GSR), heart rate (HR), and salivary cortisol and administered tests for the intelligence and emotional quotients (IQ and EQ), acute and perceived stress (AS and PS), and cognitive functions (ie, the Sternberg memory test [short-term memory] and the Stroop test [cognitive flexibility]). Using a pre-post study design, the team performed this testing (1) prior to the start of the study (baseline); (2) in phase 1, after induced stress; (3) in part 1 of phase 2, after 1 month of daily meditation, and (4) in part 2 of phase 2, after induced stress, both before and after 15 minutes of meditation. Results Induced stress from the computer game resulted in a significant increase in physiological markers of stress such as GSR and HR. In the short term, meditation was associated with a physiological relaxation response (significant decrease in GSR) and an improvement in scores on the Stroop test of reaction times. In the long term, meditation brought significant improvements in IQ and scores for cognitive functions, whereas participants' stress levels (GSR and AS) decreased. EQ, salivary cortisol, and HR showed no significant changes. Conclusions The practice of meditation reduced psychological stress responses and improved cognitive functions, and the effects were pronounced with practice of meditation for a longer duration (1 month).",pmid,23251943,Scopus,Alternative Therapies in Health and Medicine,"Singh Y., Sharma R., Talwar A.",2012,Article,NA,reviewer1,Tamas
,Isolated Core Vs. Superficial Cooling Effects On Virtual Maze Navigation,"Introduction: Cold impairs cognitive performance and is a common occurrence in many survival situations. Altered behavior patterns due to impaired navigation abilities in cold environments are potential problems in lost-person situations. We investigated the separate effects of low core temperature and superficial cooling on a spatially demanding virtual navigation task. Methods: There were 12 healthy men who were passively cooled via 15°C water immersion to a core temperature of 36.0°C, then transferred to a warm (40°C) water bath to eliminate superficial shivering while completing a series of 20 virtual computer mazes. In a control condition, subjects rested in a thermoneutral (∼35°C) bath for a time-matched period before being transferred to a warm bath for testing. Superficial cooling and distraction were achieved by whole-body immersion in 35°C water for a time-matched period, followed by lower leg immersion in 10°C water for the duration of the navigational tests. Results: Mean completion time and mean error scores for the mazes were not significantly different (p > 0.05) across the core cooling (16.59 ± 11.54 s, 0.91 ± 1.86 errors), control (15.40 ± 8.85 s, 0.82 ± 1.76 errors), and superficial cooling (15.19 ± 7.80 s, 0.77 ± 1.40 errors) conditions. Discussion: Separately reducing core temperature or increasing cold sensation in the lower extremities did not influence performance on virtual computer mazes, suggesting that navigation is more resistive to cooling than other, simpler cognitive tasks. Further research is warranted to explore navigational ability at progressively lower core and skin temperatures, and in different populations. Copyright © by Aerospace Medical Association.",pmid,17679565,Scopus,Aviation Space and Environmental Medicine,"Payne J., Cheung S.S.",2007,Article,NA,reviewer1,Tamas
,Memory For Friends Or Foes: The Social Context Of Past Encounters With Faces Modulates Their Subsequent Neural Traces In The Brain.,"Every day we encounter new people, interact with them, and form person impressions based on quick and automatic inferences from minimal contextual information. Previous studies have identified an extensive network of brain areas involved in familiar face recognition, but there is little evidence to date concerning the neural bases of negative vs. positive person impressions. In the present study, participants were repeatedly exposed to 16 unfamiliar face identities within a pseudo-interactive game context to generate a perception of either ""friends"" or ""foes"". Functional magnetic resonance imaging (fMRI) was then performed during an old/new memory task to assess any difference in brain responses to these now familiar face identities, relative to unfamiliar faces. Importantly, whereas facial expressions were always emotional (either smiling or angry) during the encoding phase, they were always neutral during the memory task. Our results reveal that several brain regions involved in familiar face recognition, including fusiform cortex, posterior cingulate gyrus, and amygdala, plus additional areas involved in motivational control such as caudate and anterior cingulate cortex, were differentially modulated as a function of a previous encounter, and generally more activated when faces were perceived as ""foes"" rather than ""friends"". These findings underscore that a key dimension of social judgments, based on past impressions of who may be supportive or hostile, may lead to long-lasting effects on memory for faces and thus influence affective reactions to people during a subsequent encounter even in a different (neutral) context.",pmid,19637101,Scopus,Social neuroscience,"Vrticka P., Andersson F., Sander D., Vuilleumier P.",2009,Article,NA,reviewer1,Tamas
,Pet Studies Of The Effects Of Aerobic Exercise On Human Striatal Dopamine Release,"In vivo microdialysis studies have shown that exercise increases the concentration of dopamine (DA) in the striatum of the rat brain. It has also been shown that PET with [11C]raclopride can be used to assess changes in brain DA induced by drugs and by performance tasks such as playing a video game. The purpose of this study was to evaluate the effects of exercise (treadmill running) on striatal DA release in the human brain. Methods: Twelve healthy volunteers (5 women, 7 men; mean age, 32 ± 5 y; age range, 25-40 y) with a history of regular exercise received 2 PET scans with [11C]raclopride on 2 separate days, 1 at baseline and 1 at 5-10 min after running on a treadmill for 30 min. The speed and inclination of the treadmill were increased gradually to reach a maximal speed of 9.7 km/h (6 mph) and a maximal inclination of 10°. Data were acquired on a Siemens HR+ scanner in 3-dimensional mode for 60 min. Heart rates and electrocardiograms were monitored. DA D2 receptor availability was measured using the ratio of the distribution volume in the putamen to that in the cerebellum, which is a function of the number of available binding sites/dissociation constant. Results: The subjects ran at an average speed of 8.7 ± 0.5 km/h (5.4 ± 0.3 mph) and at an inclination of 3.3°± 2°. The maximum effort of running was maintained for 10-15 min. The heart rates of the subjects were increased by 143% ± 47%. DA D2 receptor availability in the putamen after treadmill running (4.22 ± 0.34) was no different from that of baseline (4.17 ± 0.29; P &lt; 0.6). Conclusion: No significant changes in synaptic DA concentration were detected, although the subjects exercised vigorously for 30 min.",pmid,10945526,Scopus,Journal of Nuclear Medicine,"Wang G.-J., Volkow N.D., Fowler J.S., Franceschi D., Logan J., Pappas N.R., Wong C.T., Netusil N.",2e3,Article,NA,reviewer1,Tamas
,Physiological And Perceptual Responses To Nintendo® Wii Fit™ In Young And Older Adults.,"Physically active video gaming (AVG) provides a technologically-modern, convenient means of increasing physical activity (PA). This study examined cardiovascular, metabolic, and perceptual responses in young adult (AP) and older adult (OP) participants engaging in Wii FitTM AVG play, and compared PA levels during play to recommended PA levels. Heart rate (HR), percent heart rate reserve (%HRR), oxygen consumption (VO2), energy expenditure (EE), rating of perceived exertion (RPE), enjoyment level (EL), and step count data were obtained from 10 YP and 10 OP during 15 minutes of rest and four 15-minute bouts of Wii FitTM activities (yoga, balance, aerobics, strength). For all participants, AVG significantly increased HR, VO2, and EE measures above rest, with significant between-activity differences. Responses were similar between YP and OP, except that the activities were more intense for OP, in terms of %HRR and RPE. Most games elicited responses consistent with light-intensity PA, though peak HR and VO2 values for aerobic and strength games met or approached recommended PA intensities. Wii FitTM appears to provide an enjoyable form of light PA for both YP and OP, which can reduce inactive screen time and provide beneficial cardiovascular, musculoskeletal, and metabolic stimulation.",pmid,27182377,pubmed,International journal of exercise science,"Mullins, Nicole M; Tessmer, Kathryn A; McCarroll, Michele L; Peppel, Brian P",2017,NA,NA,reviewer1,Tamas
,Physiology Of Soccer: An Update.,"Soccer is the most popular sport in the world and is performed by men and women, children and adults with different levels of expertise. Soccer performance depends upon a myriad of factors such as technical/biomechanical, tactical, mental and physiological areas. One of the reasons that soccer is so popular worldwide is that players may not need to have an extraordinary capacity within any of these performance areas, but possess a reasonable level within all areas. However, there are trends towards more systematic training and selection influencing the anthropometric profiles of players who compete at the highest level. As with other activities, soccer is not a science, but science may help improve performance. Efforts to improve soccer performance often focus on technique and tactics at the expense of physical fitness. During a 90-minute game, elite-level players run about 10 km at an average intensity close to the anaerobic threshold (80-90% of maximal heart rate). Within this endurance context, numerous explosive bursts of activity are required, including jumping, kicking, tackling, turning, sprinting, changing pace, and sustaining forceful contractions to maintain balance and control of the ball against defensive pressure. The best teams continue to increase their physical capacities, whilst the less well ranked have similar values as reported 30 years ago. Whether this is a result of fewer assessments and training resources, selling the best players, and/or knowledge of how to perform effective exercise training regimens in less well ranked teams, is not known. As there do exist teams from lower divisions with as high aerobic capacity as professional teams, the latter factor probably plays an important role. This article provides an update on the physiology of soccer players and referees, and relevant physiological tests. It also gives examples of effective strength- and endurance-training programmes to improve on-field performance. The cited literature has been accumulated by computer searching of relevant databases and a review of the authors' extensive files. From a total of 9893 papers covering topics discussed in this article, 843 were selected for closer scrutiny, excluding studies where information was redundant, insufficient or the experimental design was inadequate. In this article, 181 were selected and discussed. The information may have important implications for the safety and success of soccer players and hopefully it should be understood and acted upon by coaches and individual soccer players.",pmid,15974635,pubmed,"Sports medicine (Auckland, N.Z.)","Stølen, Tomas; Chamari, Karim; Castagna, Carlo; Wisløff, Ulrik",2005,NA,NA,reviewer1,Tamas
,Pressor Reactivity In American Samoan Children: Comparisons With Mainland American Children.,"In this investigation, 70 children from American Samoa participated in a standardized assessment of blood pressure and heart rate reactivity during a television video game. Data from Samoan children were compared with previously collected data from children (both black and white) residing in the continental United States. Samoan and black children demonstrated similar blood pressure reactivity (both absolute and delta values; P > .05); Samoans and blacks demonstrated greater blood pressure reactivity than whites (P < .05). Ethnic differences in heart rate reactivity were not as pronounced. After we adjusted reactivity values for ethnic differences in age, Quetelet index, and resting measurements, Samoans' reactivity continued to be more similar to the reactivity of blacks than that of whites. Results provide further evidence of ethnic differences in children's pressor reactivity; these differences may be related to differences in hypertension in adulthood.",pmid,7742732,Scopus,Ethnicity & disease,"Murphy J.K., McGarvey S.T.",1994,Article,NA,reviewer1,Tamas
,Prevalence Of Overweight In High School Students With Special Reference To Cardiovascular Efficiency.,"In India, malnutrition has two ends. Under nutrition attracted the focus of health workers, as it is more prevalent. But over the past few years, childhood obesity is increasingly being observed with the changing lifestyle of families with increased purchasing power, increasing hours of inactivity due to television, video games and computers have replaced outdoor games and other social activities. Globally, an estimated 10% of school-aged children, between 5 and 17 years of age, are overweight and obese. Obesity can be seen as first wave of a defined cluster of non-communicable diseases called ""New World Syndrome"" creating an enormous socio-economic and public health burden in poorer countries. The most important consequence of childhood obesity is its persistence into adulthood with all its health risks like dyslipidemia, hyper-insulinemia, cardiovascular diseases, type 2 diabetes, osteoarthritis, gall bladder disease, hypertension and some sex hormone- sensitive cancers. The present study was, therefore, undertaken to determine the prevalence of overweight in high school students and to study the association between Body Mass Index (BMI) and cardiovascular efficiency. A school based cross sectional study was conducted in 2 schools of Nagpur. The total number of students included in the study was 565. Student's complete information regarding profile was taken in pretested questionnaire format after taking informed consent of parents. The anthropometric measurements of the students were done. Student's height and weight were measured and BMI was calculated. The student's cardiovascular efficiency was assessed with the help of Harvard step test. The data was analyzed using Epi info version 3.4.1 software. Chi-square test was used as test of significance and p value less than 0.05 was considered as significant. 90.97% students belonged to 13, 14 and 15 years of age group. majority of the students belong to 14 years (33.81), followed by 13 years (33.27) and 15 years (23.89) of age group respectively. The prevalence of overweight in students was 5.84% and obesity was 0.35%. The combined prevalence of overweight and obesity was 6.19%. The prevalence of overweight in boys is 5.31% and obesity was 0.63% and that in girls is 6.53% and 0% respectively. The association between Harvard step test and overweight was found to be statistically significant (p&lt; 0.000001). The total prevalence of overweight and obesity was 6.19%. The association between Harvard step test and overweight was found to be statistically significant (p&lt; 0.000001).",pmid,22980162,Scopus,Global journal of health science,"Deoke A., Hajare S., Saoji A.",2012,Article,NA,reviewer1,Tamas
,Recognition Of Physical Activities In Overweight Hispanic Youth Using Knowme Networks,"Background: KNOWME Networks is a wireless body area network with 2 triaxial accelerometers, a heart rate monitor, and mobile phone that acts as the data collection hub. One function of KNOWME Networks is to detect physical activity (PA) in overweight Hispanic youth. The purpose of this study was to evaluate the in-laboratory recognition accuracy of KNOWME. Methods: Twenty overweight Hispanic participants (10 males; age 14.6 ± 1.8 years), underwent 4 data collection sessions consisting of 9 activities/session: lying down, sitting, sitting fidgeting, standing, standing fidgeting, standing playing an active video game, slow walking, brisk walking, and running. Data were used to train activity recognition models. The accuracy of personalized and generalized models is reported. Results: Overall accuracy for personalized models was 84%. The most accurately detected activity was running (96%). The models had difficulty distinguishing between the static and fidgeting categories of sitting and standing. When static and fidgeting activity categories were collapsed, the overall accuracy improved to 94%. Personalized models demonstrated higher accuracy than generalized models. Conclusions: KNOWME Networks can accurately detect a range of activities. KNOWME has the ability to collect and process data in real-time, building the foundation for tailored, real-time interventions to increase PA or decrease sedentary time. © 2012 Human Kinetics, Inc.",pmid,21934162,Scopus,Journal of Physical Activity and Health,"Emken B.A., Li M., Thatte G., Lee S., Annavaram M., Mitra U., Narayanan S., Spruijt-Metz D.",2012,Article,NA,reviewer1,Tamas
,"Relationships Among Socioeconomic Status, Stress Induced Changes In Cortisol, And Blood Pressure In African American Males","The inverse relation between socioeconomic status (SES) and cardiovascular disease (CVD) risk has been posited to be partially due to exaggerated cardiovascular reactivity (CVR) to stress. Stress elicits hypothalamic-pituitary-adrenal axis activation (e.g., increased cortisol secretion), which may contribute to subsequent blood pressure (BP) elevation. Univariate associations among SES, cortisol secretion, and aggregated change scores to stressors (i.e., video game and forehead cold) for systolic BP (SBP) and diastolic BP (DBP) were assessed in a sample of 24 African American males (M age = 18.8, ± 2.7 years). Circadian variability of cortisol level was taken into account by partialling out collection time. Family SES was inversely related to initial cortisol level (partial r = -.46, p < .03). Neighborhood SES was inversely related to DBP reactivity (r = -.41, p < .05). The change in cortisol level during the stressor protocol was related to SBP reactivity (partial r = .44, p < .05). These results suggest that SES may be linked to CVD via BP and cortisol reactivity to stress, but prospective studies are needed to clarify whether such is the case.",pmid,12434943,Scopus,Annals of Behavioral Medicine,"Kapuku G.K., Treiber F.A., Davis H.C.",2002,Article,NA,reviewer1,Tamas
,"The Association Of Subjective Stress, Urinary Catecholamine Concentrations And Pc Game Room Use And Musculoskeletal Disorders Of The Upper Limbs In Young Male Koreans","The use of PCs can cause health problems, including musculoskeletal disorders (MSDs) of the upper limbs. This study was performed to investigate whether using PCs in PC game rooms may induce MSDs of the upper limbs. 284 young male Koreans were included. A self-administered, structured questionnaire was used to gather information about game room use, perceived subjective stress, and the symptoms related to MSDs. Urinary concentrations of epinephrine, norepinephrine, and dopamine were measured in spot urine. The symptom prevalence of MSDs of the upper limbs increased according to the increase of the duration of game room use. The intensity of perceived subjective stress showed a significant dose-response relationship with the frequency of MSDs symptoms in neck and shoulder areas. However, the urinary level of catecholamines was not significantly correlated with the symptom prevalence of MSDs in the upper limbs. These findings suggest that using PCs in game rooms produce physical stress on the upper limbs, strong enough to induce MSDs.",pmid,12808332,Scopus,Journal of Korean Medical Science,"Kang J.-W., Kim H., Cho S.-H., Lee M.-K., Kim Y.-D., Nan H.-M., Lee C.-H.",2003,Article,NA,reviewer1,Tamas
,Video Games Aren't So Bad.,[No abstract available],pmid,16927462,Scopus,Harvard health letter / from Harvard Medical School.,[No author name available],2006,Article,NA,reviewer1,Tamas
,"Wii, Kinect, And Move. Heart Rate, Oxygen Consumption, Energy Expenditure, And Ventilation Due To Different Physically Active Video Game Systems In College Students.","Nintendo Wii, Sony Playstation Move, and Microsoft XBOX Kinect are home video gaming systems that involve player movement to control on-screen game play. Numerous investigations have demonstrated that playing Wii is moderate physical activity at best, but Move and Kinect have not been as thoroughly investigated. The purpose of this study was to compare heart rate, oxygen consumption, and ventilation while playing the games Wii Boxing, Kinect Boxing, and Move Gladiatorial Combat. Heart rate, oxygen consumption, and ventilation were measured at rest and during a graded exercise test in 10 males and 9 females (19.8 ± 0.33 y, 175.4 ± 2.0 cm, 80.2 ± 7.7 kg,). On another day, in a randomized order, the participants played Wii Boxing, Kinect Boxing, and Move Gladiatorial Combat while heart rate, ventilation, and oxygen consumption were measured. There were no differences in heart rate (116.0 ± 18.3 vs. 119.3 ± 17.6 vs. 120.1 ± 17.6 beats/min), oxygen consumption (9.2 ± 3.0 vs. 10.6 ± 2.4 vs. 9.6 ± 2.4 ml/kg/min), or minute ventilation (18.9 ± 5.7 vs. 20.8 ± 8.0 vs. 19.7 ± 6.4 L/min) when playing Wii boxing, Kinect boxing, or Move Gladiatorial Combat (respectively). Playing Nintendo Wii Boxing, XBOX Kinect Boxing, and Sony PlayStation Move Gladiatorial Combat all increase heart rate, oxygen consumption, and ventilation above resting levels but there were no significant differences between gaming systems. Overall, playing a ""physically active"" home video game system does not meet the minimal threshold for moderate intensity physical activity, regardless of gaming system.",pmid,27182399,pubmed,International journal of exercise science,"Scheer, Krista S; Siebrant, Sarah M; Brown, Gregory A; Shaw, Brandon S; Shaw, Ina",2017,NA,NA,reviewer1,Tamas
