decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,"Physiologic Responses, Liking And Motivation For Playing The Same Video Game On An Active Versus A Traditional, Non-Active Gaming System.","Evidence suggests that individuals playing certain video games on the Nintendo Wii® (Wii) exhibit increased energy expenditure versus traditional video games, although little research examines non-Wii Sports/Fit games. The purpose of this study is to assess physiologic responses, liking, and the relative reinforcing value (RRV) of a popular, non-Wii sports video game for the Wii relative to the same game played on a traditional, non-active system. Twenty-four college-aged students participated. Heart rate and oxygen consumption (V̇O2) was assessed during rest and when playing the following games: Madden NFL 2011® for Playstation 2 (PS2 Madden) and the Wii (Wii Madden), and Wii Sports Boxing. The RRV was assessed for Wii Madden versus PS2 Madden. Analysis of variance demonstrated a main effect for condition (p ≤ 0.01) as V̇O2 (5.2 ± 0.2 ml·kg-1·min-1 Wii, 4.1 ± 0.1 ml·kg-1·min-1 PS2, 3.7 ± 0.1 ml·kg-1·min-1, rest) and heart rate (89.2 · 2.7 bpm Wii, 79.7 ± 2.5 bpm PS2, 79.1 ± 2.5 bpm, rest) was greater for Wii Madden than PS2 Madden and rest. Heart Rate (105.4 ± 5.3 bpm) and V̇O2 (10.4 ml·kg-1·min-1) for Wii Sports Boxing was significantly greater than all other conditions (p ≤ 0.003). The RRV was not significantly different between Wii Madden and PS2 Madden (p = 0.50). Compared to the same game on a traditional system, Wii Madden is more physiologically challenging and equally reinforcing. However, Wii Madden would not be categorized as moderate-intensity physical activity.",pmid,27182381,pubmed,International journal of exercise science,"Sanders, Gabriel J; Santo, Antonio S; Peacock, Corey A; Williamson, Megan L; VON Carlowitz, Kyle-Patrick; Barkley, Jacob E",2017,NA,NA,reviewer1,Ali
,Psychological Stress And Arterial Pulse Transit Time.,"Progress in isolating the psychological factors contributing to the development of arterial hypertension has been retarded by the absence of suitable, non-invasive and continuous measures of significant aspects of cardiovascular activity. Pulse transit time may help to resolve this problem since it reflects changes in arterial elasticity and diastolic blood pressure. A method of recording pulse transit time is described. Significant decreases in pulse transit time were observed in response to a cold pressor test, a video game, a reaction-time task and problem solving, regardless of site of measurement or method of pulse transduction.",pmid,6575313,pubmed,The New Zealand medical journal,"Dutch, J; Redman, S",1983,NA,NA,reviewer1,Ali
,Rage Control: Regulate And Gain Emotional Control.,"Advances in neurobiology and computer science make possible interventions designed to strengthen basic processes behind emotional control. We present one such computer-based intervention, RAGE Control (Regulate And Gain Emotional Control). This extends the usual paradigm of biofeedback by requiring relaxation in the midst of engaging executive processes in a quick reaction task. RAGE Control teaches children to simultaneously focus, react, inhibit impulses, and keep their heart rate down in the context of a traditional space battle game. The program is grounded in the theory of Cognitive Behavioral Therapy and is currently in clinical use by psychotherapists at Children's Hospital in Boston. It aims to reduce the need for psychotropic medication to help children gain emotional control. Clinical trials to test the promise of this technology are warranted.",pmid,19745492,pubmed,Studies in health technology and informatics,"Kahn, Jason; Ducharme, Peter; Travers, Brian; Gonzalez-Heydrich, Joseph",2010,NA,NA,reviewer1,Ali
,The Cardiovascular And Metabolic Responses To Wii Fit Video Game Playing In Middle-Aged And Older Adults,"Aim. The purpose of this study was (a) to assess the cardiovascular and metabolic responses to Wii Fit video games and (b) to determine if Wii Fit video games meet the American College of Sports Medicine guidelines for improving and maintaining cardiorespiratory fitness. Methods. Twenty men and women (mean±SD age, height, and weight: = 58.1±8.8 years, 172.1±10.5 cm, 87.1±22.8 kg, respectively) completed a 20-min Wii Fit testing session consisting of six separate aerobic and balance games. Cardiovascular and metabolic data were collected via a portable calorimetric measurement system. Results. Mean relative exercise intensity was 43.4±16.7% of heart rate reserve. Absolute exercise intensity in metabolic equivalents (METS) was 3.5±0.96. Total net energy expenditure for the Wii Fit video game playing session was 116.2±40.9 kcal/session. Conclusions. Results indicate that playing Wii Fit video games is a feasible alternative to more traditional aerobic exercise modalities for middle-aged and older adults that fulfills the American College of Sports Medicine guidelines for improving and maintaining cardiorespiratory fitness.",pmid,21178930,Scopus,Journal of Sports Medicine and Physical Fitness,"Guderian B., Borreson L.A., Sletten L.E., Cable K., Stecker T.P., Probst M.A., Dalleck L.C.",2010,Article,NA,reviewer1,Ali
,The Design Of The M-Health Service Application Using A Nintendo Ds Game Console.,"In this article, we developed an m-health monitoring system using a Nintendo DS game console to demonstrate its utility. The proposed system consists of a biosignal acquisition device, wireless sensor network, base-station for signal reception from the sensor network and signal conversion according to Internet protocol, personal computer display program, and the Nintendo DS game console. The system collects three-channel electrocardiogram (ECG) signals for cardiac abnormality detection and three-axis accelerometer signals for fall detection of a person. The collected signals are then transmitted to the base-station through the wireless sensor network, where they are transformed according to the transmission control protocol/Internet protocol (TCP/IP) and sent to the destination IP through Internet network. To test the developed system, the collected signals were displayed on a computer located in different building through wired Internet network and also simultaneously displayed on the Nintendo DS game console connected to Internet network wirelessly. The system was able to collect and transmit signals for more than 24h without any interruptions or malfunctions, showing the possibility of integrating healthcare monitoring functions into a small handheld-type electronic device developed for different purposes without significant complications. It is expected that the system can be used in an ambulance, nursing home, or general hospital where efficient patient monitoring from long distance is necessary.",pmid,21214393,Scopus,Telemedicine journal and e-health : the official journal of the American Telemedicine Association,"Lee S., Kim J., Lee M.",2011,Article,NA,reviewer1,Ali
,"The Physiological Cost And Enjoyment Of Wii Fit In Adolescents, Young Adults, And Older Adults","Background: Active video games (exergames) increase energy expenditure (EE) and physical activity (PA) compared with sedentary video gaming. The physiological cost and enjoyment of exergaming in adolescents, and young and older adults has not been documented, nor compared with aerobic exercise. This study compared the physiological cost and enjoyment of exergaming on Wii Fit with aerobic exercise in 3 populations. Methods: Cardiorespiratory and enjoyment measurements were compared in 14 adolescents, 15 young adults, and 13 older adults during handheld inactive video gaming, Wii Fit activities (yoga, muscle conditioning, balance, aerobics), and brisk treadmill walking and jogging. Results: For all groups EE and heart rate (HR) of Wii Fit activities were greater than handheld gaming (P < .001) but lower than treadmill exercise (P ≤ .001). Wii aerobics elicited moderate intensity activity in adolescents, young adults, and older adults with respective mean (SD) metabolic equivalents of 3.2 (0.7), 3.6 (0.8), and 3.2 (0.8). HR during Wii aerobics fell below the recommended intensity for maintaining cardiorespiratory fitness. Group enjoyment rating was greater for We balance and aerobics compared with treadmill walking and jogging (P ≤ .05). Conclusions: Wii Fit appears an enjoyable exergame for adolescents and adults, stimulating light-to-moderate intensity activity through the modification of typically sedentary leisure behavior. © 2010 Human Kinetics, Inc.",pmid,20551497,Scopus,Journal of Physical Activity and Health,"Graves L.E.F., Ridgers N.D., Williams K., Stratton G., Atkinson G., Cable N.T.",2010,Article,NA,reviewer1,Ali
,"Using A Virtual Game System To Innovate Pulmonary Rehabilitation: Safety, Adherence And Enjoyment In Severe Chronic Obstructive Pulmonary Disease","objective: The present pilot study tested the use of a virtual game system (VGS) for exercise training in patients with moderate to very severe chronic obstructive pulmonary disease undergoing pulmonary rehabilitation (PR). Safety, feasibility, enjoyment and adherence were assessed. Methods: VGS (Wii [2006], Nintendo, USA) games were prescreened and categorized into lower- and upper-body workouts. Patients admitted for a three- to four-week inpatient PR program exercised daily. They were provided an opportunity to individually engage in VGS sessions three times weekly, varying with length of stay. Dyspnea, oxygen saturation and heart rate were measured before, during and after game sessions. Patients were considered to be adherent if they attended at least 50% of VGS sessions. Adverse events and enjoyment were evaluated. Results: Thirty-two patients witha mean (± SD) age of 66±9 years and a mean forced expiratory volume in 1 s of 0.72±0.40 L participated. Among the 25 patients completing the program, adherence was 76%, with a mean attendance rate of 64±35%. Mean dyspnea score was 1.5±1.1 before and 3.2±1.2 after exercise. Mean oxygen saturation changed from 94±3% to 91±5% (P<0.001), while heart rate increased from 88±15 beats/min to 102±18 beats/min (P<0.001). One patient reported chest painrequiring nitroglycerin spray and five experienced transient desaturation below 85% with play. Patients enjoyed the program (visual analogue score 8±2.6/10) and most would highly recommend it to others. Conclusions: Moderate exercise using a VGS was safe, feasible and enjoyed as an adjunct to inpatient PR. This modality may encourage patients to maintain physical activity after PR. © 2013 Pulsus Group Inc.",pmid,24093115,Scopus,Canadian Respiratory Journal,"Wardini R., Dajczman E., Yang N., Baltzan M., Préfontaine D., Stathatos M., Marciano H., Watson S., Wolkove N.",2013,Article,NA,reviewer1,Ali
,Virtual Reality Immersion Method Of Distraction To Control Experimental Ischemic Pain,"Background: Virtual reality immersion has been advocated as a new effective adjunct to drugs for pain control. The attenuation of pain perception and unpleasantness has been attributed to the patient's attention being diverted from the real, external environment through immersion in a virtual environment transmitted by an interactive 3-D software computer program via a VR helmet. Objectives: To investigate w hether VR immersion can extend the amount of time subjects can tolerate ischemic tourniquet pain. Methods: The study group comprised 20 healthy adult volunteers. The pain was induced by an inflated blood pressure cuff during two separate, counterbalanced, randomized experimental conditions for each subject: One with VR and the control without VR exposure. The VR equipment consisted of a standard computer, a lightweight helmet and an interactive software game. Results: Tolerance time to ischemia was significantly longer for VR conditions than for those without (P < 0.001). Visual Analogue Scale (0-10) ratings were recorded for pain intensity, pain unpleasantness, and the time spent thinking about pain. Affective distress ratings of unpleasantness and of time spent thinking about pain were significantly lower during VR as compared with the control condition (P< 0.003 and 0.001 respectively). Conclusions: The VR method in pain control was shown to be beneficial. The relatively inexpensive equipment will facilitate the use of VR immersion in clinical situations. Future research is necessary to establish the optimal selection of clinical patients appropriate for VR pain therapy and the type of software required according to age, gender, personality, and cultural factors.",pmid,16671363,Scopus,Israel Medical Association Journal,"Magora F., Cohen S., Shochina M., Dayan E.",2006,Article,NA,reviewer1,Ali
,A Review On Laser Spot Detection System Based On Image Processing Techniques,"Laser pointer is a low-cost daily essential item that can provide a prominent spot, deliver the meaning of a pointing gesture and accurately indicate a spot. Robust detection of a laser spot has been made possible with the help of the computer vision techniques. Autonomous laser spot detection system has led to the evolution of many applications such as laser pointer interaction, autonomous robotic helper and simulation based computer game. This paper aims to provide the general architecture and methodology used in a laser spot detection system. Major lower level processing methods, such as thresholding, background subtraction, region of interest extraction and coordinate mapping are fundamental in developing a good laser spot system. Our study found out that most of existing systems are prone to error whenever the lighting condition is varied either gradually or suddenly. The spot is also difficult to detect when it is overlaid on a white background due to the weakness in the detection scheme. Jitter, which is mostly caused by uneven hand movement, is a big challenge in developing an accurate system, especially for laser interaction applications. Finally, we believe that a robust laser spot detection system can be built if the aforementioned challenges are carefully addressed. © 2005 - 2014 JATIT & LLS. All rights reserved.",eid,2-s2.0-84919428736,Scopus,Journal of Theoretical and Applied Information Technology,"Zakaria N.F., Zulkifley M.A., Mustafa M.M., Karim R.A.",2014,Article,NA,reviewer1,Ali
,Abc Munich Studio For The Olympic Games. [Studio Muenchen Der Rundfunkgesellschaft Abc Fuer Die Olympischen Spiele.],"The complex consists of a transmission master control, two control rooms, a telecine room and six video tape recorder rooms. A description is given of the video and audio systems, the control pulse supply system and the intercom and coordination system.",eid,2-s2.0-0015375798,Scopus,Siemens-Z,Rein Erwin,1972,NA,NA,reviewer1,Ali
,Advanced Reconfiguration Framework Based On Game Theoretical Techniques In Autonomic Communication Systems,"The Autonomic Communications concept forms one promising solution to accommodate the increased complexity of legacy and emerging systems, fostering the automation and minimizing the need for human intervention. This notion implies the introduction of advanced mechanisms for autonomic decision making and self-configuration. The focus of this work is on the introduction of an advanced reconfiguration framework for the support of the following functionalities: i) efficient strategies of terminal attachment to heterogeneous wireless systems are proposed dependent on the evaluation of input stimuli from the surrounding telecom environment. ii) it is shown how to enable optimized selection and attribution of resources, iii) the application of new device configuration is examined, proposing a framework for dynamic protocol stack adaptation. It is indeed necessary to introduce a framework that will enable, policy based reconfiguration decisions supporting dynamic and optimal discovery, download and replacement of necessary protocol functionality. In this context, legacy management and control mechanisms should be enriched with such features operating in either terminal or network equipment. Namely, this contribution discusses cognitive reconfiguration management issues by introducing two basic reconfiguration units encapsulated in a unified management and control architecture: i) the component based protocol stack reconfiguration framework and ii) the resource usage optimization unit. Simulation and performance results presented in the paper prove the technical feasibility of the proposed mechanisms as well as the optimization of reconfiguration actions.",eid,2-s2.0-36849061007,Scopus,Annales des Telecommunications/Annals of Telecommunications,"Patouni E., Gault S., Muck M., Alonistioti N., Kominaki K.",2007,Article,NA,reviewer1,Ali
,Advances In 3D Sensing Technologies And Applications,"3D sensing enabled by depthimaging technologies allows immersive user interfaces and lifelike interactive experiences via real-time understanding of the 3D environment, people, and objects in realworld scenes. Advances in this area are being made possible through several key technologies, including sensors, algorithms, and system integration. Recent developments in depthimaging technologies and 3D computer vision algorithms are allowing efficient and real-time acquisition, reconstruction, and understanding of the 3D environment, which in turn are enabling an array of new applications based on lifelike machine vision. These applications include immersive and interactive gaming, video conferencing with custom backgrounds and synthetic environments, education and training, virtual home and office decoration, virtual clothes fitting, autonomous machines, and numerous other entertainment and productivity usages that incorporate natural and intuitive interactions.",eid,2-s2.0-84955100672,Scopus,Information Display,"Bhowmik A.K., BenHimane S., Kutliroff G., Rand C., Ho H.P.",2015,Article,NA,reviewer1,Ali
,Analyses Of Time-Motion And Heart Rate In Elite Female Players (U19) During Competitive Handball Matches [Notacijska Analiza I Frekvencija Srca Vrhunskih Rukometašica (U19) Zabilježena Tijekom Natjecateljskih Utakmica],"Heart rate and time-motion were examined in elite female handball players (U19) during six competitive matches. The average age of the participants was 17.9±0.3 years, the average mass was 65.4±6.9 kg, and the average height was 169.6±6.9 cm. Time-motion analyses of the players were performed using Video Manual Motion Tracker 1.0 software. The descriptive approach of the study determined the overall physical activity (distance [m]) and type of locomotion (standing, walking, jogging, medium-intensity running, high-intensity running, sprinting). The players' heart rates were monitored using TEAM Polar2Pro sport testers (Polar Electro, Kempele, Finland). The maximum heart rate was measured by means of the Yo-Yo intermittent level 1 (YYIRT1) recovery test. One-way ANOVA with repeated- measures was used to compare data on heart rate, covered distance and speed. Based on the results from the time-motion analysis, the average distance covered was 113.3±8.6 m per minute per match. The average distance the players covered during the matches was 3399±362.3 m. The shortest distance (385.8±371.6 m), was traversed by standing and walking, and the longest distance (935.8±165.5 m) by jogging. The players' average heart rate was 183.7±7.3 beats·min-1. The mean intensity during the matches represented 89.6±3.6% of the maximal heart rate (HRmax). The results of this study demonstrate that handball is a high-intensity intermittent sport. The physiological profile shows that the players spent more than 83% of the playing time per match in the high-intensity zone (&gt;85%HRmax). Based on this, training focused on anaerobic exercises and interval training methods is recommended. Anaerobic training ensures that players will be ready to carry out a high intensity performance and to maintain it during the whole match. Maintaining high intensity depends chiefly on the ability to replenish energy systems during the period spent in lower-intensity locomotion. We recommend working on the improvements in anaerobic and aerobic power during practice sessions.",eid,2-s2.0-84903757373,Scopus,Kinesiology,"Belka J., Hulka K., Safar M., Weisser R., Samcova A.",2014,Article,NA,reviewer1,Ali
,Applied Mechanics And Materials,The proceedings contain 75 papers. The special focus in this conference is on Applied Mechanics and Materials. The topics include: Teaching approaches to free-form surfaces design and manufacturing; on-line classroom for dynamic education; holistic analysis and risk assessment of an industrial organization processes; on the integration of production and maintenance planning at the tactical level; application of material requirements planning as method for enhancement of production logistics in industrial company; relative term of capacity computations and manufacturing system design; innovation of business processes by means of computer-aided simulation; VSM as a tool for mini-audit of information system; design of experiments and definition of criteria for the evaluation and analysis of the process of machining in a robotic system; material flow design supported by simulation methods; materials flow analysis in the production process - case study; the sensory devices in the assembly workspace of an intelligent assembly cell; prediction of selected production goals by classification methods; assignment of labour to a production line depending on lot size; model-oriented safety analysis of dynamic technological systems; the impact of customized variety on configuration complexity of assembly process; interactive game supporting SMED method; system of designing complex technical means using fuzzy analysis; numerical analysis and simulation of drawpiece forming process by finite element method; design and manufacturing optimization of single-cylinder engine block prototype using CATIA environment; digital image processing in the camera system of assembly systems ICIM; application of camera image processing to control of humanoid robot motion; production of composite material by FDM rapid prototyping technology; investigation of stress state and contact pressures in contact area of journal bearing by numerical simulation; possibility of the process monitoring during assembly and disassembly components; adaptive control system to assist the surface workpiece quality when drilling; the numerical simulation of workpiece clamping; investigation of the surface quality when end-ball-milling form surfaces with sequence of the radii ratio; the influence of technological loading on stable operating state of asynchronous motor; trends in cutting materials and tools for hard machining; verification of shaped surface manufacturability and surface quality of stamping die's punch; design of a digital positioning system with sinusoidal change of the jerk; optimization of FDM prototypes mechanical properties with path generation strategy; computational modeling of the microplasticization state in the nodular cast iron; correlation between charge composition and fatigue properties of nodular cast irons; examination of temperature and stress fields in the welding process; the size of the friction coefficient depending on the size and course of normal load; a detection of deformation mechanisms using infrared thermography and acoustic emission; machining capabilities of graded materials by cutting processes; roughness improvement in hard turning when changing cutting parameters and using differently shaped ceramic tools; analysis of the dynamical effects on housing of the axial piston hydromotor; computational analysis of contact stress distribution in the case of mutual slewing of roller bearing rings; evaluation of DPI change impact on laser machined surface quality; application of fractal geometry for laser engraving of artificial leather surface; the mechanical characteristics of 3D printed parts according to the build orientation; use of optical methods for dimensional analysis of multi-part moulds; influence of surface shape and perforation of plastics on sound absorption; some characteristic parameters of the run-in phase in rotational turning and their determination; construction development using virtual analysis on the example of a roof support; significance of production logistics in integrated IT systems; three dimensional finite element simulation of sheet metal blanking process; 3D numerical analysis the state of elastic/visco-plastic strain in the external round thread rolled on cold; possibility of steering of product surface layers properties in burnishing rolling process; problems determining of the mechanical properties of metallic materials from the tensile test in the aspect of numerical calculations of the technological processes and computer aided manufacturing of models for moulding out of synthetic materials for producing sand casting moulds.,eid,2-s2.0-84903773333,Scopus,Applied Mechanics and Materials,[No author name available],2014,Article,NA,reviewer1,Ali
,Assessment Of Functional Capacity And Body Composition Of Overweight Children After An Aerobic Exercise Program Using The Nintendo Wii Console: A Pilot Study,"Background: Obesity is the fastest growing illness in the world and has increased at an alarming rate among children. Many researchers have sought strategies to reduce sedentary lifestyles among children and adolescents. Game therapy is one tool with the potential to promote physical activity, due to children’s appreciation of this type of activity. The aim of the present pilot study was to assess the effects of game therapy on the functional capacity and body composition of overweight children using a program of aerobic exercises on the Nintendo Wii console. Material/Methods: Four overweight children, aged between 7 and 10 years, participated in the study. After a physical and functional assessment, the children underwent 16 aerobic exercise sessions using a video game on the Nintendo Wii that involved running and martial arts. Results: At the end of the study, a reduction of body mass – from 46.62 (±5.15) kg to 45 (±4.97) kg – and BMI was recorded. Abdominal circumference also decreased from 81.62 (±6.57) cm to 79.87 (±6.55) cm and functional capacity improved. Conclusions: These results suggest that active video games can have a positive effect on the physiological and metabolic responses of participants, thereby affecting weight loss. This should be evaluated in a study with a larger sample size. © Med Sci Tech.",eid,2-s2.0-84979026001,Scopus,Medical Science Technology,"Carrasco A.C., Kerppers I.I., Teixeira A.B., Pires J.A.W.",2015,Article,NA,reviewer1,Ali
,Autonomous Learners In Digital Realms: Exploring Strategies For Effective Digital Language Learning,"The arrival of the Digital Age has been a 'white water change' (Oxford 2008c, 191), a metaphor describing the rapid, complex and allencompassing nature of this technological wave. The Digital Age has changed the characteristics of language learners themselves. With the pervasive influence of digital technology, most learners in economically developed countries are now either 'digital immigrants' or 'digital natives' (Prensky 2001; Carlson 2005). Digital natives are individuals who have been surrounded by digital technologies all their lives and who cannot easily imagine an existence without applications such as videogames, email, blogs, texting, cell phones, digital cameras and iPods. Digital immigrants are those individuals who grew up without digital technologies but who have become skilled in the use of some of them, albeit generally with 'accented' skills. The Digital Age has opened up a plethora of creative routes for digital language learning, which we define as any type of language learning supported in whole or in part by computer technologies. For instance, Second Life and other 'massively multiplayer online-roleplaying games' are increasingly used for language learning (Oxford 2008b, 2010). Wireless, Internet-connected mobile devices, such as MP3 or MP4 players, are among the most popular and most flexible technology aids at US government language institutes (Center for the Advanced Study of Language 2008), offering dual-channel (visual and auditory) learning, 'augmented realities,' the possibility of new virtual identities and instant connections with other learners (Dede 2005; Oxford 2010). Alelo's Tactical Iraqi offers authentic language and culture instruction delivered in game-like scenario formats to military and other learners, with accurate assessments of progress provided (Nielson, Rockwood and Robertson 2007). Individuals can now benefit from blogging and wikis for language learning (Oxford 2010). However, effectiveness in digital language learning does not magically occur. To be a successful digital language learner, an individual must use relevant language learning strategies. A language learning strategy is a deliberate, goal-oriented action plan that a learner employs to control, regulate, and enhance his or her language learning (Oxford 2011). Many research studies (see those reported in O'Malley and Chamot 1990; Oxford 1990, 1996; Cohen and Macaro 2007; Griffiths 2008) have shown that the use of certain types of learning strategies is related significantly to language proficiency. Appropriate learning strategies make language learning more efficient, more effective and often more enjoyable (Oxford 1990). Among the most salient categories of language learning strategies are cognitive strategies for analysing, synthesising and reasoning; metacognitive strategies for managing and controlling the learning cycle (planning, organising, monitoring and evaluating); and affective and social strategies for dealing with emotional, motivational and interpersonal sides of language learning. The next section presents some of the challenges of digital language learning and depicts the strategic ways by which language learners deal with them. © 2011 by The Hong Kong University Press, HKU. All rights reserved.",eid,2-s2.0-84871775610,Scopus,"Independent Language Learning: Building on Experience, Seeking New Perspectives","Oxford R.L., Lin C.-Y.",2011,Book Chapter,NA,reviewer1,Ali
,"Babes In Bonanzaland: Kid Nation, Commodification, And The Death Of Play","On the Web site for the CBS reality show Kid Nation (2007) the tagline reads: ""40 kids have 40 days to build a brave new world without adults to help or hinder their efforts."" The show takes place in a New Mexico ghost town called Bonanza City, where one can just imagine Lorne Green or Michael Landon lurking somewhere offscreen. The children are charged with creating this new world on their own, a heavy responsibility for a cast ranging in age from eight to fifteen. Aside from the obvious biblical reference to Noah and the Flood, the show offers visual nostalgia for the grand ol' days of a shoot-'em-up Wild West that must be tamed (minus, of course, outlaws or hostile Native Americans). According to Jyotsna Kapur, ""Children are invoked as mediums through which the past [glory and power] can be restored"" (87), and Kid Nation functions as a modern fusion of such ideological themes as civilization versus nature, individual strength against great odds, the glory of the Western frontier, and the innocence of childhood. The series alludes to such cultural artifacts as William Goldings's Lord of the Flies and John Ford westerns. The tagline on the Web site continues, ""Will they come together as a cohesive unit or will they succumb to the childhood temptations that lead to chaos?"" This question challenges broad cultural fantasies of an imagined Victorian-style childhood innocence. In our postmodern society, childhood is increasingly conceived of in nostalgic terms that infuse it with a desire for a ""perfect"" past that has not yet been created. In reality, the postmodern child's material and geographic condition is an increasingly multitextual space: urban, wired, materialist, graphic, and more adultlike; here nostalgia for a ""lost"" childhood works alongside a youth's desire for adult autonomy. Reinforcing that quest for an idealized childhood are the growing communities of ""cyber-real"" space (computer and video games, online communities, text messaging, Facebook, YouTube, and so on), which offer the promise of multiple satisfactions. The image of childhood, as commonly conceived, is being transformed as a result of the constant infusion of technology into daily life. Childhood has become ""staged for public consumption"" (Postman 82-83) to fit a nostalgic ideal of what childhood should be. Kid Nation is one, perhaps inevitable, move toward uniting the reality show with the adult quest for youth in this era of an increasing loss of ""childness."" As Postman argues, broad access to the information superhighway has allowed for a certain level of knowledge now available to children that, in an earlier time, would have been exclusive to adults (85). The line between adult and child in Kid Nation is blurred; it is situated between children's desire to be adult (adultifying) and adult desire to recapture youth. The series attempts to offer a fantasy to both groups. The reality show experience changes the discourse of childhood as a socially negotiated space by authenticating existing social structures in the series' myth of creating a brave new world. The series sets up the typical conflict dynamic between participants expected from a reality show within the coming-of-age frame. This site of mediation between childhood and adulthood in Kid Nation, as a display, requires a reexamination of common assumptions about what it means to be a child in the digital age. The sociopolitical structures implemented in Kid Nation severely restrict the children's ability to actually create the new society that the series promises; instead, childhood is displayed as a condition that must be overcome in the quest for increased productivity in Bonanza City. Kid Nation commodifies childhood and then systematically destroys it. In a paradoxical move, the rhetoric of recaptured youth (free from adults) instead offers the visual and emotional destruction of childhood while the viewer commiserates with the young people trapped within adult social matrices, much like rats in a maze: how will the children negotiate the assigned challenges of money, class, race, religion, prejudice - and their own state of childhood?. Copyright © 2010 by The University Press of Kentucky. All rights reserved.",eid,2-s2.0-84897154592,Scopus,The Tube Has Spoken: Reality TV & History,Olson D.C.,2010,Book Chapter,NA,reviewer1,Ali
,Cardiovascular Risk Factors And Health Behaviours In Elementary School-Age Inuvialuit And Gwich'in Children,"OBJECTIVES: To determine cardiovascular risk factors and health behaviours in Aboriginal children from the Beaufort-Delta region (Northwest Territories). METHODS: A total of 91 elementary school-age children underwent a cross-sectional assessment of body mass index, waist circumference, blood pressure and aerobic fitness. Healthy living knowledge and behaviours, including frequency of self-reported physical activity (PA) and dietary intake, were also evaluated. RESULTS: A total of 49.5% of children were obese/overweight and 31.9% had elevated blood pressure. The percentages having one, two or three cardiovascular risk factor(s) were 64.4%, 42.2% and 15.6%, respectively, with no significant difference between boys and girls. Overall, the students obtained higher mean scores in the areas of healthy PA, body image, self-esteem and nutritious beverage knowledge (89%, 85%, 79% and 71% of the maximum scores, respectively). The lowest scores were in nutritious food consumption and healthy PA frequency (46% and 56% of the maximum scores, respectively). On average, children consumed 2.7 L of sugar-sweetened beverages weekly and <2 servings of fruits or vegetables daily. Children spent approximately 2 h per day watching television, playing games or using a computer. CONCLUSION: There is an urgent need for community-based approaches to address the high rates of obesity and related cardiovascular risk factors among these Aboriginal children. Given the disconnect between healthy living knowledge and behaviour, it is important that future treatment programs address other barriers faced by Aboriginal populations living in rural and remote regions, including the high cost and limited access to high-quality nutritious foods and beverages, and limited access to indoor recreational programs over the long winter season. ©2014 Pulsus Group Inc. All rights reserve.",eid,2-s2.0-84900424589,Scopus,Paediatrics and Child Health (Canada),"Panagiotopoulos C., Nguyen D., Smith J.",2014,Article,NA,reviewer1,Ali
,Central And Regional Circulatory Adjustments During Emotional Stress Before And After Combined Alpha And Beta-Receptor Blockade,"In order to study the hemodynamic and sympathetic effect of emotional stress provoked by the video-game and the modifications of this response caused by labetalol, a combined alpha- and beta-receptor blocking agent, five subjects (mean age 48 yr), two men and two women with essential hypertension and one normotensive man with coronary artery disease were examined. At rest and during pratice of the game, before and after intravenous administration of labetalol, .75 mg/kg b.w., the following variables were measured: heart rate, mean aortic blood pressure, cardiac output, splanchinic-hepatic blood flow and the arterial concentration of catecholamines. The game provoked an increase in heart rate of 30%, in aortic mean pressure of 23%, in cardiac output of 38% and in splanchnic-hepatic vascular resistance of 21%. During the game the arterial noradrenaline concentration was 0.756 ng/ml compared to 0.22 ng/ml at rest. The adrenaline concentration was 0.06 ng/ml at rest and not changed during the game. The alpha- and beta-receptor blockade reduced the response of all the circulatory variables measured, with exception of the increase in splanchnic-hepatic vascular resistance. The arterial noradrenaline concentration was higher at rest (0.36 ng/ml) and during the game (0.86 ng/ml). It is concluded that a game of this type, which the subjects find entertaining, causes a satisfactory circulatory response to be used for the study of the hemodynamic effects of emotional stress. In contrast to the acute effect of a beta-receptor blocker the combined alpha- and beta-receptor blocker, labetalol, causes a fall in mean arterial blood pressure and an increase in cardiac output at rest. During the game the blockade of the alpha-receptors probably prevented the exagerated increase in peripheral vasoconstriction normally seen after administration of a beta-receptor blocker.",eid,2-s2.0-0018237209,Scopus,Coeur et Medecine Interne,"Clausen J.P., Trap-Jensen J., Svendsen T.L.",1978,NA,NA,reviewer1,Ali
,Changing Heartbeat Perception To Induce Anxiety In Virtual Environments,"In this paper, we first propose a general technique to induce anxiety in virtual environments (VEs) which exploits auditory heartbeat perception and biofeedback. Then, we consider a VE that reproduces a real-world anxietyinducing experience (being suddenly surrounded by smoke during a fire evacuation of a building), and we describe an experiment that contrasts 3 conditions: (i) an augmentation of the VE with a bar that indicates when the user’s avatar gets hurt, (ii) an augmentation of the VE with the typical audio visual stimuli which are employed in violent videogames when the user’s avatar gets hurt, (iii) introduction of the proposed biofeedback technique in the previous condition. We carry out an electrodermal analysis showing that the introduction of the proposed technique produces much higher physiological arousal in terms of skin conductance level (SCL) than the other two conditions. Subjective measures of users’ state anxiety are consistent with the recorded physiological reactions. © 2012 Interactive Media Institute.",eid,2-s2.0-85019569456,Scopus,Annual Review of CyberTherapy and Telemedicine,Chittaro L.,2012,Article,NA,reviewer1,Ali
