decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,Emotional Intelligence Buffers The Effect Of Physiological Arousal On Dishonesty.,"We studied the emotional processes that allow people to balance two competing desires: benefitting from dishonesty and keeping a positive self-image. We recorded physiological arousal (skin conductance and heart rate) during a computer card game in which participants could cheat and fail to report a certain card when presented on the screen to avoid losing their money. We found that higher skin conductance corresponded to lower cheating rates. Importantly, emotional intelligence regulated this effect; participants with high emotional intelligence were less affected by their physiological reactions than those with low emotional intelligence. As a result, they were more likely to profit from dishonesty. However, no interaction emerged between heart rate and emotional intelligence. We suggest that the ability to manage and control emotions can allow people to overcome the tension between doing right or wrong and license them to bend the rules.",doi,10.3758/s13423-017-1285-9,pubmed,Psychonomic bulletin &amp; review,"Pittarello, Andrea; Conte, Beatrice; Caserotti, Marta; Scrimin, Sara; Rubaltelli, Enrico",2017,NA,NA,reviewer2,Andreas
,Emotions In Serious Games: From Experience To Assessment,"Serious Games represent a global revolution that promises to develop intuitive, affordable, accessible and familiar learning environments for a wide range of educational and training applications. Serious Games are computer or video games in which education is the primary goal, rather than entertainment. Serious Games offer different benefits due to the integration of simulation aspects, game aspects and pedagogical elements at the same time. Among the different assets that Serious Games provide for learning, we will focus in this paper on their ability to leverage the synergy between emotional and learning appropriation processes. We will first outline the specific features of learning opportunities offered by Serious Games considering the involvement of emotions in this learning process. The following part of the paper will be dedicated to the description of the methods for the analysis of the emotional experience of SG users. Finally, we will explore a new promising research direction concerning the use of Affective Computing in Serious Games.",doi,10.3991/ijet.v5s3.1496,Scopus,International Journal of Emerging Technologies in Learning,"Anolli L., Mantovani F., Confalonieri L., Ascolese A., Peveri L.",2010,Article,NA,reviewer2,Andreas
,Energy Expended By Boys Playing Active Video Games,"The purpose of this study was to: (1) determine energy expenditure (EE) during a range of active video games (AVGs) and (2) determine whether EE during AVGs is influenced by gaming experience or fitness. Twenty-six boys (11.4±0.8 years) participated and performed a range of sedentary activities (resting, watching television and sedentary gaming), playing AVGs (Nintendo® Wii Bowling, Boxing, Tennis, and Wii Fit Skiing and Step), walking and running including a maximal fitness test. During all activities, oxygen uptake, heart rate and EE were determined. The AVGs resulted in a significantly higher EE compared to rest (63-190%, p≤0.001) and sedentary screen-time activities (56-184%, p≤0.001). No significant differences in EE were found between the most active video games and walking. There was no evidence to suggest that gaming experience or aerobic fitness influenced EE when playing AVGs. In conclusion, boys expended more energy during active gaming compared to sedentary activities. Whilst EE during AVG is game-specific, AVGs are not intense enough to contribute towards the 60min of daily moderate-to-vigorous physical activity that is currently recommended for children. © 2010 Sports Medicine Australia.",doi,10.1016/j.jsams.2010.07.005,Scopus,Journal of Science and Medicine in Sport,"White K., Schofield G., Kilding A.E.",2011,Article,NA,reviewer2,Andreas
,Energy Intake Adaptations To Acute Isoenergetic Active Video Games And Exercise Are Similar In Obese Adolescents,"Background/Objectives:Although the impact of passive video games (PVGs) on energy intake has been previously explored in lean adolescents, data are missing on the nutritional adaptations to passive and active video games (AVGs) in obese adolescents. It is also unknown whether isoenergetic AVGs and exercise (EX) differently affect food consumption in youth.Subjects/Methods:Nineteen obese adolescent boys (12-15 years old) had to complete four 1-hour sessions in a crossover manner: control (CON; sitting on a chair), PVG (boxing game on Xbox 360), AVG (boxing game on Xbox Kinect 360) and EX (cycling). The EX was calibrated to generate the same energy expenditure as the AVG session. Energy expenditure was measured using a K4b2 portable indirect calorimeter. Ad libitum food intake (buffet-style meal) and appetite sensations (visual analogue scales) were assessed after the sessions.Results:As expected, mean energy expenditure was similar between AVG (370±4 kcal) and EX (358±3 kcal), both of which were significantly higher than PVG (125±7 kcal) and CON (98±5 kcal) (P<0.001). However, ad libitum food intake after the sessions was not significantly different between CON (1174±282 kcal), PVG (1124±281 kcal), AVG (1098±265 kcal) and EX (1091±290 kcal). Likewise, the energy derived from fat, carbohydrate and protein was not significantly different between sessions, and appetite sensations were not affected.Conclusions:Energy intake and food preferences after an hour of AVG or PVG playing remain unchanged, and isoenergetic sessions of AVG and EX at moderate intensity induce similar nutritional responses in obese adolescent boys. © 2015 Macmillan Publishers Limited.",doi,10.1038/ejcn.2015.31,Scopus,European Journal of Clinical Nutrition,"Chaput J.P., Schwartz C., Boirie Y., Duclos M., Tremblay A., Thivel D.",2015,Article,NA,reviewer2,Andreas
,Enhancement Of Allergic Skin Wheal Responses In Patients With Atopic Eczema/Dermatitis Syndrome By Playing Video Games Or By A Frequently Ringing Mobile Phone,"Background: Playing video games causes physical and psychological stress, including increased heart rate and blood pressure and aggression-related feelings. Use of mobile phones is very popular in Japan, and frequent ringing is a common and intrusive part of Japanese life. Atopic eczema/dermatitis syndrome is often exacerbated by stress. Stress increases serum IgE levels, skews cytokine pattern towards Th2 type, enhances allergen-induced skin wheal responses, and triggers mast cell degranulation via substance P, vasoactive intestinal peptide and nerve growth factor. Materials and methods: (1) In the video game study, normal subjects (n = 25), patients with allergic rhinitis (n = 25) or atopic eczema/dermatitis syndrome (n = 25) played a video game (STREET FIGHTER II) for 2 h. Before and after the study, allergen-induced wheal responses, plasma levels of substance P, vasoactive intestinal peptide and nerve growth factor, and in vitro production of total IgE, antihouse dust mite IgE and cytokines were measured. (2) In the mobile phone study, normal subjects (n = 27), patients with allergic rhinitis (n = 27) or atopic eczema/dermatitis syndrome (n = 27) were exposed to 30 incidences of ringing mobile phones during 30 min. Before and after the study, allergen-induced wheal responses, plasma levels of substance P, vasoactive intestinal peptide and nerve growth factor were measured. Results: Playing video games had no effect on the normal subjects or the patients with allergic rhinitis. In contrast, playing video games significantly enhanced allergen-induced skin wheal responses and increased plasma levels of substance P, vasoactive intestinal peptide and nerve growth factors in the patients with atopic eczema/dermatitis syndrome. Moreover, playing video games enhanced in vitro production of total IgE and anti-house dust mite IgE with concomitant increased production of IL-4, IL-10 and IL-13 and decreased production of IFN-γ and IL-12 in the patients with atopic eczema/dermatitis syndrome. However, exposure to frequently ringing mobile phones significantly enhanced allergen-induced skin wheal responses, plasma levels of substance P, vasoactive intestinal peptide and nerve growth factors in the patients with atopic eczema/dermatitis syndrome, but not in the normal subjects or the patients with allergic rhinitis. Conclusion: Playing video games enhanced allergic responses with a concomitant increased release of substance P, vasoactive intestinal peptide and nerve growth factor, and skewing of the cytokine pattern toward Th2 type in the patients with atopic eczema/dermatitis syndrome. In addition, exposure to frequently ringing mobile phones also enhanced allergic responses with a concomitant increased release of substance P, vasoactive intestinal peptide and nerve growth factor Collectively, high technology causes stress, which in turn may aggravate symptoms of atopic eczema/dermatitis syndrome.",doi,10.1046/j.1365-2362.2003.01177.x,Scopus,European Journal of Clinical Investigation,Kimata H.,2003,Article,NA,reviewer2,Andreas
,Enhancing Instructional Outcomes With Gamification: An Empirical Test Of The Technology-Enhanced Training Effectiveness Model,"Background Gamification, the use of game elements in non-game contexts, has become a popular technique to improve instructional outcomes in both organizational and educational contexts. In the organizational context, the Technology-Enhanced Training Effectiveness Model [TETEM] provides a framework to understand how technologies, like gamification, can effect change in various instructional outcomes. Specifically, application of TETEM suggests that gamification may not effect change in instructional outcomes when learner attitudes towards game-based learning and experience with video games are low. Method In this study, we test this model in the gamification context by assigning potential learners to read scenarios describing gamified instruction or traditional, PowerPoint instruction in a random order and assessing their training valence. Results On average, participants anticipated greater value from gamified instruction, but as predicted by TETEM, this effect was moderated by both video game experience and attitudes towards game-based learning. Among potential learners with high experience and attitudes, gamification produces better outcomes than PowerPoint, but among potential learners with low experience and attitudes, gamification produces worse outcomes than PowerPoint. Implications We provide empirical support for TETEM and conclude that for gamification to be successful, the attitudes and experience of participants must be assessed and ensured before gamification is implemented. © 2015 Elsevier Ltd",doi,10.1016/j.chb.2015.07.031,Scopus,Computers in Human Behavior,"Landers R.N., Armstrong M.B.",2017,Article,NA,reviewer2,Andreas
,Enhancing The Navigability In A Social Network Of Smart Objects: A Shapley-Value Based Approach,"The Internet of Things (IoT) holds the promise to interconnect any possible object capable of providing useful information about the physical world for the benefit of humans' quality of life. The increasing number of heterogeneous objects that the IoT has to manage introduces crucial scalability issues that still need appropriate solutions. In this respect, one promising proposal is the Social IoT (SIoT) paradigm, whose main principle is to enable objects to autonomously establish social links with each other (adhering to rules set by their owners). ""Friend"" objects exchange data in a distributed manner and this avoids centralized solutions to implement major functions, such as: node discovery, information search, and trustworthiness management. However, the number and types of established friendships affect network navigability. This issue is the focus of this paper, which proposes an efficient, distributed and dynamic solution for the objects to select the right friends for the benefit of the overall network connectivity. The proposed friendship selection mechanism relies on a game theoretic model and a Shapley-value based algorithm. Two different utility functions are defined and evaluated based on either a group degree centrality and an average local clustering parameter. The comparison in terms of global navigability is measured in terms of average path length for the interconnection of any couple of nodes in the network. Results show that the group degree centrality brings to an enhanced degree of navigability thanks to the ability to create a suitable core of hubs. © 2016 Elsevier B.V. All rights reserved.",doi,10.1016/j.comnet.2016.03.007,Scopus,Computer Networks,"Militano L., Nitti M., Atzori L., Iera A.",2016,Article,NA,reviewer2,Andreas
,Erythema Ab Igne Caused By Laptop Computer Gaming - A Case Report,[No abstract available],doi,10.1111/j.1365-4632.2011.05033.x,Scopus,International Journal of Dermatology,"Fu L.W., Vender R.",2012,Article,NA,reviewer2,Andreas
,Eternal Triangulation: Case Studies In The Evaluation Of Educational Software By Classroom-Based Teacher Groups,"The paper begins by reviewing some problematic issues in the evaluation of educational software. Special attention is drawn to the formal and practical difficulties associated with ""classical"" input/output evaluation paradigms. These problems are especially acute in the case of the vast range of computer-based materials which do not readily fall into the conventional CAL mould. Such software includes adventure games, word processors, spreadsheets etc. We examine the evaluation process in terms of its clientele. We suggest that administrators, working at the strategic level of decision making, and teachers working at the tactical level, have needs for rather different types of information, which cannot necessarily be met through the application of any single approach to evaluation. We identify our particular clientele as being classroom teachers, and we discuss the implications of this targeting for the design of evaluation procedures. We discuss the central role of the practitioners themselves in generating an appropriate richness and variety of information. We describe the development of ""IN-CITES"": a classroom-based case study approach to software evaluation intended for application by autonomous self-programming groups of teachers. This approach is based on the so-called ""triangulation"" methodology, and employs both methodological triangulation (using a range of techniques) and observational triangulation (using a variety of observational perspectives). Our approach is designed to provide teachers with a framework for software evaluation, rather than a rigidly denned set of procedures. We acknowledge that many teachers have specialised knowledge and skills which they will wish to bring to bear on their own problems, and we have worked to provide the outlines of a disciplined approach to the evaluation process analogous to the case history method in routine medical practice. © 1988.",doi,10.1016/0360-1315(88)90070-X,Scopus,Computers and Education,"Smith D., Keep R.",1988,Article,NA,reviewer2,Andreas
,Evaluation Of A Manual Wheelchair Interface To Computer Games,"The sedentary lifestyle of many people with spinal cord injury (SCI) has lead to cardiovascular diseases being a major health concern. A suitable exercise program may help improve the SCI individual's cardiovascular fitness level. GAMEWheels is an in terface between a custom wheelchair roller system and a computer that enables an individual to control computer video games by driving his or her wheelchair. The purpose of Phase 1 was to evaluate the design of the GAMEwhccls system and to determine the type of computer video game that is likely to motivate wheelchair users to exercise. Phase 2 included physiologic testing of wheelchair users and the GAMEWheels system to investigate whether the system elicits an exercise training re sponse. Thirty-five subjects were recruited to evaluate the GAMEWheels by playing three commercial computer games (Phase 1) and to identify the computer game that they would prefer to use when exercising. The feedback from Phase 1 was used with test subjects to verify that the GAMEWheels system elicits an exercise training effect (Phase 2). Phase 2 included 10 subjects using the GAMEWheels system to play Need for Speed II. During game play, physiologic data were collected and the subjects' oxy gen consumption and heart rate were analyzed. Analysis showed that the GAMEWheels system induced nine subjects to reach their training zone, defined as 50% and 60% of their maximum oxygen consumption and heart rate, respectively. This study demon strates that the GAMEWheels system elicits an exercise training response. © 2000, Sage Publications. All rights reserved.",doi,10.1177/154596830001400103,Scopus,Neurorehabilitation and Neural Repair,"O'connor T.J., Cooper R.A., Fitzgerald S.G., Dvorznak M.J., Boninger M.L., Vansickle D.P., Glass L.",2e3,Article,NA,reviewer2,Andreas
,Evaluation Of Cognitive Behavior Among Deaf Subjects With Video Game As Intervention,"Previous research on video gaming mainly focused on negative impact on users. In this study, the positive impact of action video gaming among congenitally deaf subjects is investigated. Subjects possessed high level of visual information processing capacity. A 96 h of action video game play resulted in the improvement of mean reaction time (mRT) (post = 413.21 ms, pre = 453.39 ms) and certain cognitive functions. Higher heart rate variability (HRV) subjects demonstrated faster and significant improvement in mRT (p < 0.0045) after intervention. The α and β EEG band powers were found increased in parietal (6.33%, 4.28%) and occipital (8.38%, 38%) lobes respectively. The θ band power increased in frontal (32%) and parietal (13%) lobes. These results can reflect enhancement in certain cognitive performances such as visual perception, attention, memory, and motor skills. The ratio index β/(α + θ) increased in frontal and occipital lobes while β/θ increased in frontal and temporal lobes. These results may also suggest improvements in attention processing capacity and neural activity. These results implies improvements in certain aspects of cognition among deaf subjects. However, to validate these results a further study on larger number of samples with advanced computerized cognitive battery testing can be employed. © 2016 Elsevier B.V.",doi,10.1016/j.cogsys.2016.11.007,Scopus,Cognitive Systems Research,"Nagendra H., Kumar V., Mukherjee S.",2017,Article,NA,reviewer2,Andreas
,"Evaluation Of The Emotional Education Program ""Happy 8-12"" For The Assertive Resolution Of Conflicts Among Peers","Introduction. Coexistence in schools inevitably implies conflicts among peers, which can have a negative impact inboth the students' well-being and their academic achievement. In this sense, the main objective of the present article is to introduce and describe the evaluation of the Training Program in Emotional Management Happy 8-12. This software focuses on the education of the pupils' emotional competences in order to solve conflicts in an assertive way. The program consists of 25 conflicts which students need to solve according to the management program of emotions developed by the Psychopedagogic Orientation Group (GROP). Method. The sample of the study consisted of 574 students of 5th and 6th grade of primary education. 301 of the participants were boys (52.4%) and 273 were girls (47.6%). Average age was 10.53, with a standard deviation of.662. The design employed in the present work was a quasi experimental design with pretest and posttest with a control group. The instruments and techniques used for the evaluation were: QDE, STAIC, CES, playground climate, anecdotic registration of conflict behaviours and academic performance. Results. Our results indicated that Happy 8-12 significantly improved the emotional competences of the students, reduced anxiety levels, and ameliorated the atmosphere in both the playground and in the class, noticeably augmenting the academic success. Conclusión. The results of this study show that training the management of emotions improves students' well-being at the same time that it acts as a preventive strategy for more severe disruptive behaviours, such as bullying. It also optimises the coexistence in the educative centres. © Education & Psychology I+D+i and Ilustre Colegio Oficial de la Psicología de Andalucía Oriental (Spain).",doi,10.14204/ejrep.40.15164,Scopus,Electronic Journal of Research in Educational Psychology,"Filella Guiu G., Cabello E., Pérez-Escoda N., Ros-Morente A.",2016,Article,NA,reviewer2,Andreas
,Evaluation Of Thermal Comfort In Indoor Stadiums Of The Athens 2004 Olympic Games With Cfd Models: Case Of Nikea Indoor Stadium,"Computational fluid dynamics (CFD) models were used to evaluate thermal comfort levels of indoor stadiums, including the Nikea Indoor Stadium (NIS) of the Athens 2004 Olympic Games. Researcher conducted a study to investigate the effect of the angle of the wall jets and the temperature of the incoming air on the level of thermal comfort inside the stadium. Four types of calculations were performed to measure the effect of the angle of the wall jets and temperature on the level of thermal comfort inside the stadium. The stadium was modeled with a normal occupancy of 5,191 persons, including existing furniture, supply-exhaust devices, and approximated dimensions were developed, to simulate the real environment. The supply and exhaust boundary conditions were specified to summer conditions. The airflow rates and the temperature of the air supply diffusers and jets were set equal to their actual values.",doi,10.1061/(ASCE)1076-0431(2007)13:3(130),Scopus,Journal of Architectural Engineering,"Stamou A.I., Katsiris I., Schaelin A.",2007,Article,NA,reviewer2,Andreas
,Evaluations Of Emotional Noninterpersonal Situations By Patients With Borderline Personality Disorder,"According to cognitive models of borderline personality disorder (BPD), an important cause for the instability of patients with BPD is dichotomous thinking (DT). Object-relation theories assume that the similar phenomenon of splitting is central in BPD. Previous studies focusing on interpersonal situations found support for DT being prominent in BPD. The aim of this study was to investigate whether patients with BPD also make use of dichotomous and schema-specific evaluations in noninterpersonal situations. An experiment was designed in which a frustrating and rewarding situation was induced by computer games that subjects had to play. Participants evaluated both themselves and the games. Patients with BPD (n=24) were characterized by somewhat more extreme game evaluations in the emotionally negative situations than normal controls (n=25), participants with a cluster C (n=10) or an anti-social personality disorder (ASPD) (n=16). Patients with BPD appeared to be characterized best by a general negative evaluative style, more than by DT or splitting. ASPD participants showed a positivity bias in both conditions. © 2005 Elsevier Ltd. All rights reserved.",doi,10.1016/j.jbtep.2005.05.004,Scopus,Journal of Behavior Therapy and Experimental Psychiatry,"Sieswerda S., Arntz A., Wolfis M.",2005,Article,NA,reviewer2,Andreas
,Event-Related Potential Correlates Of Interference Effects On Recognition Memory,"The question of interference (how new learning affects previously acquired knowledge and vice versa) is a central theoretical issue in episodic memory research, but very few human neuroimaging studies have addressed this question. Here, we used event-related potentials (ERPs) to test the predictions of the complementary learning systems (CLS) model regarding how list strength manipulations (strengthening some, but not all, items on a study list) affect recognition memory. Our analysis focused on the FN400 old-new effect, a hypothesized ERP correlate of familiarity-based recognition, and the parietal old-new effect, a hypothesized ERP correlate of recollection-based recognition. As is predicted by the CLS model, increasing list strength selectively reduced the ERP correlate of recollection-based discrimination, leaving the ERP correlate of familiarity-based discrimination intact. In a second experiment, we obtained converging evidence for the CLS model's predictions, using a remember/know test: Increasing list strength reduced recollection-based discrimination but did not reduce familiarity-based discrimination. Copyright 2008 Psychonomic Society, Inc.",doi,10.3758/PBR.15.1.36,Scopus,Psychonomic Bulletin and Review,"Norman K.A., Tepe K., Nyhus E., Curran T.",2008,Article,NA,reviewer2,Andreas
,Evolutionary Prisoner’s Dilemma Games With Voluntary Participation,"Voluntary participation in public good games has recently been demonstrated to be a simple yet effective mechanism to avoid deadlocks in states of mutual defection and to promote persistent cooperative behavior. Apart from cooperators and defectors a third strategical type is considered: the risk averse loners who are unwilling to participate in the social enterprise and rather rely on small but fixed earnings. This results in a rock-scissors-paper type of cyclic dominance of the three strategies. In the prisoner’s dilemma, the effects of voluntary participation crucially depend on the underlying population structure. While leading to homogeneous states of all loners in well-mixed populations, we demonstrate that cyclic dominance produces self-organizing patterns on square lattices but leads to different types of oscillatory behavior on random regular graphs: the temptation to defect determines whether damped, periodic, or increasing oscillations occur. These Monte Carlo simulations are complemented by predictions from pair approximation reproducing the results for random regular graphs particularly well. © 2002 The American Physical Society.",doi,10.1103/PhysRevE.66.062903,Scopus,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics","Szabó G., Hauert C.",2002,Article,NA,reviewer2,Andreas
,Excessive Computer Game Playing: Evidence For Addiction And Aggression?,"Computer games have become an ever-increasing part of many adolescents' day-to-day lives. Coupled with this phenomenon, reports of excessive gaming (computer game playing) denominated as ""computer/video game addiction"" have been discussed in the popular press as well as in recent scientific research. The aim of the present study was the investigation of the addictive potential of gaming as well as the relationship between excessive gaming and aggressive attitudes and behavior. A sample comprising of 7069 gamers answered two questionnaires online. Data revealed that 11.9% of participants (840 gamers) fulfilled diagnostic criteria of addiction concerning their gaming behavior, while there is only weak evidence for the assumption that aggressive behavior is interrelated with excessive gaming in general. Results of this study contribute to the assumption that also playing games without monetary reward meets criteria of addiction. Hence, an addictive potential of gaming should be taken into consideration regarding prevention and intervention.",doi,10.1089/cpb.2006.9956,anderson2010,CyberPsychology & Behavior,"Grusser, S. M., Thalemann, R., Griffiths, M. D.",2007,NA,NA,reviewer2,Andreas
,Expertise In Video Game Playing Is Associated With Reduced Valence-Concordant Emotional Expressivity,"In carefully selected groups of video game playing (VGP) experts and nonexperts, we examined valence-concordant emotional expressivity. We measured electromyographic (EMG) activity over the corrugator supercilii muscle while participants viewed pleasant, neutral, and unpleasant pictures. Potential group differences concerning valence-concordant expressivity may arise from differences concerning the participants' emotional reactivity. To control for such differences, we concomitantly measured skin conductance response (SCR) and, in a separate affect misattribution procedure (AMP), valence transfer from the same set of stimuli. Importantly, we found attenuated valence-concordant EMG activity over the corrugator supercilii muscle in VGP experts compared to nonexperts, but no differences were evident concerning SCR or valence transfer in the AMP. The findings suggest that expertise in VGP is particularly associated with reduced valence-concordant emotional expressivity. © 2014 Society for Psychophysiological Research.",doi,10.1111/psyp.12298,Scopus,Psychophysiology,"Weinreich A., Strobach T., Schubert T.",2015,Article,NA,reviewer2,Andreas
,Explicit And Implicit Anti-Fat Attitudes In Children And Their Relationships With Their Body Images,"Objective: This study aimed to explore the prevalence of negative attitudes toward overweight peers among children using different explicit and implicit measures, and to analyze their relationships with some aspects of their body image. Method: A total of 120 children aged 6-11 years were interviewed using a computer program that simulated a game containing several tasks. Specifically, we have applied multiple measures of explicit attitudes toward average-weight/overweight peers, several personal body attitudes questions and a child-oriented version of the Implicit Association Test. Results: Our participants showed important prejudice and stereotypes against overweight children, both at the explicit and implicit levels. However, we found important differences in the intensity of prejudice and its developmental course as a function of the tasks and the type of measurement used to assess it. Conclusions: Children who grow up in Western societies idealize thinness from an early age and denigrate overweight, to which they associate explicitly and implicitly a series of negative traits that have nothing to do with the weight. As they grow older, they seem to reduce their levels of explicit prejudice, but not the intensity of implicit bias. More research is needed to study in depth prejudice and discrimination toward overweight children from a developmental point of view. Copyright © 2010 S. Karger AG.",doi,10.1159/000280417,Scopus,Obesity Facts,"Solbes I., Enesco I.",2010,Article,NA,reviewer2,Andreas
,Exploring The Effects Of Videogame Play On Creativity Performance And Emotional Responses,"Abstract The effects of videogame play is a growing research field in the recent decades, however, little is known about how 'out-of-school' use of videogames influences creativity and emotions. This interdisciplinary study employed a within-participant design to explore the effects of two different types of online videogames (an action videogame and a non-action videogame) on subsequent creativity performance measured using an idea generation task and emotional responses. Results showed that after playing the action game participants performed higher on originality, elaboration and flexibility than after playing the non-action game, but not productivity. Furthermore, playing both types of game elicited positive emotion (i.e., pleasantness) high in approach motivation (i.e., desire). However, action video game play elicited higher arousal and stress than non-action videogame play. The current research suggests that the relationships between the quantity (productivity and flexibility) and the quality (in this paper, originality and elaboration) of creativity performance may be complex and emotional response of arousal might be a significant emotional factor which influences subsequent creativity performance after videogame play. The cognitive and emotional effects of videogames are discussed along with implications for future emotion-creativity-videogame research. © 2015 Elsevier Ltd.",doi,10.1016/j.chb.2015.07.024,Scopus,Computers in Human Behavior,Yeh C.S.-H.,2015,Article,NA,reviewer2,Andreas
,Exploring The Use Of Computer Games And Virtual Reality In Exposure Therapy For Fear Of Driving Following A Motor Vehicle Accident.,"Specific phobia, situational type-driving, induced by accident (accident phobia) occurs in 18-38% of those involved in a vehicular accident of sufficient severity to warrant referral to the emergency departments of a general hospital. The objective is to investigate, in an open study, the effectiveness of the combined use of computer generated environments involving driving games (game reality [GR]) and a virtual reality (VR) driving environment in exposure therapy for the treatment of driving phobia following a motor vehicle accident (MVA) program. Fourteen subjects who met DSM-IV criteria for Simple Phobia/Accident Phobia and were referred from the emergency department of a general hospital were exposed to a Virtual Driving Environment (Hanyang University Driving Phobia Environment) and computer driving games (London Racer/Midtown Madness/Rally Championship). Patients who experienced ""immersion"" (i.e., a sense of presence with heightened anxiety) in one of the driving simulations (defined as an increase in SUD ratings of 3 and/or an increase of heart rate > 15 BPM in a 1-h trial session of computer simulation driving) were exposed to a cognitive behavioral program of up to 12 1-h sessions involving graded driving simulation tasks with self-monitoring, physiological feedback, diaphragmatic breathing and cognitive reappraisal. Subjects were assessed at the beginning and end of therapy with measurements of: physiological responsivity (heart rate), subjective ratings of distress (SUD), rating scales for severity of fear of driving (FDI), Posttraumatic Stress Disorder (CAPS) and depression (HAM-D) and achievement of target behaviors. Of all patients 7/14 (50%) became immersed in the driving environments. This immersed group (n = 7) completed the exposure program. Pre- and post-treatment comparisons showed significant post treatment reductions on all measures SUDS (p = 0.008), FDI (p = 0.008), CAPS (p = 0.008), HR (p = 0.008), CAPS (p = 0.008), HAM-D (p = 0.031). Further analysis of the FDI showed significant reductions in all three subscales: travel distress (p = 0.008), travel avoidance (p = 0.008), and maladaptive driving strategies (p = 0.016). The findings of this study suggest that VR and GR may have a useful role in the treatment of driving phobia post-accident even when co-morbid conditions such as post-traumatic stress disorder and depression are present.",doi,10.1089/109493103322011641,pubmed,"Cyberpsychology &amp; behavior : the impact of the Internet, multimedia and virtual reality on behavior and society","Walshe, David G; Lewis, Elizabeth J; Kim, Sun I; O'Sullivan, Kathleen; Wiederhold, Brenda K",2003,NA,NA,reviewer2,Andreas
,False And Miss Detections In Temporal Segmentation Of Tv Sports News Videos – Causes And Remedies,"Categorization of sports videos, i.e. the automatic recognition of sports disciplines in videos, mainly in TV sports news, is one of the most important process in content-based video indexing. It may be achieved using different strategies such as player scenes analyses leading to the detection of playing fields, recognition of superimposed text like player or team names, identification of player faces, detection of lines typical for a given playing field and for a given sports discipline, detection of sports objects specific for a given sports category, and also recognition of player and audience emotions. The sports video indexing usually starts with the automatic temporal segmentation. Unfortunately, it could happen that two or even more consecutive shots of two different sports events, although most frequently of the same sport discipline, are falsely identified as one shot. The strong similarity mainly of color of playing fields does not sometimes allow the detection of a video transition. On the other hand, very short shots of several frames are detected in case of dissolve effects or they are simply false detections. Most often it is due to very dynamic movements of players or a camera during the game, changes in advertising banners on playing fields, as well as due to light flashes. False as well as miss detections diminish the efficacy of the temporal aggregation method applied to video indexing. The chapter examines the cases of false and miss detections in temporal segmentation of TV sports news videos observed in the Automatic Video Indexer AVI. The causes and remedies of false and miss detections are discussed. © Springer International Publishing Switzerland 2015.",doi,10.1007/978-3-319-10383-9_4,Scopus,Advances in Intelligent Systems and Computing,Choroś K.,2015,Article,NA,reviewer2,Andreas
,Family History Of Hypertension And Left Ventricular Mass In Youth: Possible Mediating Parameters,"Whether positive family history (FH) of essential hypertension (EH) in normotensive youth is associated with increased left ventricular mass (LVM) and hemodynamic, anthropometric, and demographic parameters previously associated with increased LVM in adults is unknown. To examine these issues, 323 healthy youth (mean age, 13.6 ± 1.3 years), 194 with positive FH of EH (61% African Americans, 39% whites) and 129 with negative FH of EH (33% African Americans, 67% whites) were evaluated. Hemodynamics were measured at rest and during four stressors (ie, postural change, car driving simulation, video game, forehead cold). Echocardiographic-derived measures of LVM were indexed separately to body surface area and height2.7. Controlling for age and race differences (ie, 74% of African Americans v 47% of whites had positive FH), the positive FH group exhibited greater LVM/height2.7, LVM/body surface area, higher systolic (SBP) and diastolic blood pressures (DBP), and total peripheral resistance index (TPRI) and lower cardiac index at rest (P &lt; .05 for all). The positive FH group also displayed higher peak SBP or DBP and higher TPRI increases to each stressor and came from lower socioeconomic status backgrounds (P &lt; .05 for all). Regression analyses indicated that FH of EH was not a significant determinant of LVM/height2.7 after accounting for contributions of gender (greater in men), general adiposity, resting cardiac index and blood pressure (BP), and TPRI responsivity to video game and cold stimulation (P &lt; .05 for all). Thus, greater LVM index in positive FH of EH youth appears in part related to their greater BP and TPRI at rest and during stress. © 2001 American Journal of Hypertension, Ltd.",doi,10.1016/S0895-7061(00)01275-9,Scopus,American Journal of Hypertension,"Cook B.B., Treiber F.A., Mensah G., Jindal M., Davis H.C., Kapuku G.K.",2001,Article,NA,reviewer2,Andreas
